"GEN","Nsamp","rep","FIT","conv","rmse_p","theta_hat","p1_hat","p2_hat","p3_hat"
"MN",250,148,"DM",TRUE,0.00431916125769896,8157.99183725265,0.203999297155971,0.294001983298806,0.501998719545223
"DMstrong",250,148,"MN",TRUE,0.132574507353412,NA,0.162,0.478,0.36
"DMstrong",250,148,"DM",TRUE,0.133464381949779,0.158915528773945,0.151276865192077,0.48228133809377,0.366441796714153
"MN",25,149,"MN",TRUE,0,NA,0.2,0.3,0.5
"MN",25,149,"DM",TRUE,1.52054805870089e-05,15681.3540355248,0.200019401093186,0.299982267756998,0.499998331149816
"DMstrong",25,149,"MN",TRUE,0.176635217326557,NA,0.26,0.48,0.26
"DMstrong",25,149,"DM",TRUE,0.173538589675029,2.59388986736057,0.254784535801725,0.47978508157861,0.265430382619665
"MN",125,149,"MN",TRUE,0.0172819751957543,NA,0.184,0.292,0.524
"MN",125,149,"DM",TRUE,0.0166532551036063,2.17962114773101,0.184614339834089,0.292250762402006,0.523134897763904
"DMstrong",125,149,"MN",TRUE,0.0791959594928933,NA,0.096,0.316,0.588
"DMstrong",125,149,"DM",TRUE,0.0413494203571223,0.026901320218631,0.181585257469834,0.261141429175431,0.557273313354735
"MN",250,149,"MN",TRUE,0.0133666251038423,NA,0.186,0.318,0.496
"MN",250,149,"DM",TRUE,0.0133664539989656,30923.9149467895,0.185997538115488,0.31799856855821,0.496003893326302
"DMstrong",250,149,"MN",TRUE,0.0729566081082904,NA,0.128,0.272,0.6
"DMstrong",250,149,"DM",TRUE,0.0729861977401187,0.728224203419753,0.126693015260481,0.273724627115891,0.599582357623628
"MN",25,150,"MN",TRUE,0.0163299316185545,NA,0.18,0.32,0.5
"MN",25,150,"DM",FALSE,0.0163475386781368,10174.1950646989,0.179986350205513,0.320029469143025,0.499984180651462
"DMstrong",25,150,"MN",TRUE,0.0432049379893857,NA,0.24,0.32,0.44
"DMstrong",25,150,"DM",TRUE,0.0911114264152891,0.0847089144866115,0.286599154483227,0.174072474295196,0.539328371221576
"MN",125,150,"MN",TRUE,0.0453725320724628,NA,0.264,0.264,0.472
"MN",125,150,"DM",TRUE,0.045374299854859,1486.17056187785,0.264002341602694,0.263996850562153,0.472000807835153
"DMstrong",125,150,"MN",TRUE,0.11879393923934,NA,0.116,0.468,0.416
"DMstrong",125,150,"DM",TRUE,0.117153784473129,0.74995387632407,0.120617842983896,0.465633004351544,0.41374915266456
"MN",250,150,"MN",TRUE,0.0197989898732233,NA,0.186,0.286,0.528
"MN",250,150,"DM",TRUE,0.0197991712418789,17693.8724200373,0.186000056136764,0.285999687370034,0.528000256493203
"DMstrong",250,150,"MN",TRUE,0.161468263135515,NA,0.414,0.262,0.324
"DMstrong",250,150,"DM",TRUE,0.172305968740141,0.0745697024884304,0.426702065235311,0.264035338978067,0.309262595786622
"MN",25,151,"MN",TRUE,0.0489897948556636,NA,0.26,0.24,0.5
"MN",25,151,"DM",TRUE,0.0489876177093123,24065.4247176118,0.259998451661481,0.240003784621652,0.499997763716867
"DMstrong",25,151,"MN",TRUE,0.142361043360417,NA,0.12,0.5,0.38
"DMstrong",25,151,"DM",TRUE,0.142361579963881,1416.06810095898,0.119996270395818,0.500001182337462,0.38000254726672
"MN",125,151,"MN",TRUE,0.0149666295470958,NA,0.216,0.304,0.48
"MN",125,151,"DM",TRUE,0.0156872101140595,1.38081161155263,0.21600531374095,0.305301676663539,0.478693009595511
"DMstrong",125,151,"MN",TRUE,0.0267332502076846,NA,0.164,0.328,0.508
"DMstrong",125,151,"DM",TRUE,0.0267334691674083,764.087952095659,0.163997308576715,0.327994954584163,0.508007736839122
"MN",250,151,"MN",TRUE,0.0130639452948436,NA,0.184,0.3,0.516
"MN",250,151,"DM",TRUE,0.013063797018922,6894.1986566304,0.184000715054274,0.299998933145154,0.516000351800572
"DMstrong",250,151,"MN",TRUE,0.127655787177864,NA,0.122,0.198,0.68
"DMstrong",250,151,"DM",TRUE,0.126538502471372,0.0524131216741259,0.150844413489662,0.175561736577828,0.673593849932511
"MN",25,152,"MN",TRUE,0.0489897948556636,NA,0.2,0.36,0.44
"MN",25,152,"DM",TRUE,0.0490065552682212,4300.14866471485,0.199955252514361,0.360042888461812,0.440001859023828
"DMstrong",25,152,"MN",TRUE,0.169705627484771,NA,0.08,0.18,0.74
"DMstrong",25,152,"DM",TRUE,0.169705531591173,18443.3933040697,0.0800031662401238,0.17999696940057,0.739999864359306
"MN",125,152,"MN",TRUE,0.0401331118487798,NA,0.22,0.336,0.444
"MN",125,152,"DM",TRUE,0.0401343729284637,9936.10925433235,0.22000510186144,0.335997435592936,0.443997462545624
"DMstrong",125,152,"MN",TRUE,0.0181842422626478,NA,0.204,0.276,0.52
"DMstrong",125,152,"DM",TRUE,0.0213832382171374,0.111826071580788,0.223444810923965,0.271736133129456,0.504819055946579
"MN",250,152,"MN",TRUE,0.0256645020732269,NA,0.172,0.294,0.534
"MN",250,152,"DM",TRUE,0.0256620649698214,2809.38101813218,0.172002603832279,0.294000655088513,0.533996741079208
"DMstrong",250,152,"MN",TRUE,0.0539629502529281,NA,0.204,0.232,0.564
"DMstrong",250,152,"DM",TRUE,0.0544009789483769,1.54803196446085,0.204964121034884,0.231029460085177,0.564006418879938
"MN",25,153,"MN",TRUE,0.0993310961716756,NA,0.26,0.16,0.58
"MN",25,153,"DM",FALSE,0.0993004153887511,5272.9743854771,0.259981181429705,0.160043268358541,0.579975550211755
"DMstrong",25,153,"MN",TRUE,0.176635217326557,NA,0.26,0.48,0.26
"DMstrong",25,153,"DM",TRUE,0.176635065595692,20936.8681825756,0.259998431420653,0.480000928973641,0.260000639605706
"MN",125,153,"MN",TRUE,0.0228619042659763,NA,0.228,0.272,0.5
"MN",125,153,"DM",TRUE,0.0228622544059016,16430.4166986592,0.228000464050697,0.271999606386675,0.499999929562628
"DMstrong",125,153,"MN",TRUE,0.155160132336456,NA,0.168,0.504,0.328
"DMstrong",125,153,"DM",TRUE,0.163701124167004,0.107233666038073,0.193291287674046,0.503762270089815,0.302946442236139
"MN",250,153,"MN",TRUE,0.0344093010681705,NA,0.204,0.34,0.456
"MN",250,153,"DM",TRUE,0.0344094661834058,5484.72001936153,0.204002710799098,0.339998653817528,0.455998635383375
"DMstrong",250,153,"MN",TRUE,0.0872849738882167,NA,0.086,0.316,0.598
"DMstrong",250,153,"DM",TRUE,0.0862338457608228,1.03781677197991,0.0877391915957149,0.314868467694456,0.597392340709829
"MN",25,154,"MN",TRUE,0.0432049379893857,NA,0.22,0.34,0.44
"MN",25,154,"DM",TRUE,0.0431958983726033,2097.4208254939,0.219972781656904,0.340010053535009,0.440017164808087
"DMstrong",25,154,"MN",TRUE,0.101980390271856,NA,0.3,0.16,0.54
"DMstrong",25,154,"DM",TRUE,0.13405379221389,0.115580683670864,0.35482513179606,0.127837696721666,0.517337171482274
"MN",125,154,"MN",TRUE,0.0385054108751831,NA,0.148,0.312,0.54
"MN",125,154,"DM",TRUE,0.0385058789437285,33210.412222838,0.14799893925492,0.312001554307003,0.539999506438077
"DMstrong",125,154,"MN",TRUE,0.0864098759787715,NA,0.12,0.26,0.62
"DMstrong",125,154,"DM",TRUE,0.0932524338944842,0.20784731137967,0.105019636556684,0.268255892673295,0.62672447077002
"MN",250,154,"MN",TRUE,0.0224499443206437,NA,0.224,0.306,0.47
"MN",250,154,"DM",TRUE,0.0224501156770751,3292.49517149799,0.223999821919627,0.306000587692744,0.469999590387629
"DMstrong",250,154,"MN",TRUE,0.151499174915245,NA,0.102,0.184,0.714
"DMstrong",250,154,"DM",TRUE,0.154796729190101,0.0623098117082651,0.126845560656772,0.157889329608482,0.715265109734746
"MN",25,155,"MN",TRUE,0.0326598632371091,NA,0.16,0.34,0.5
"MN",25,155,"DM",TRUE,0.0326605082489555,7326.15836923053,0.1600013870293,0.340002966623815,0.499995646346885
"DMstrong",25,155,"MN",TRUE,0.0816496580927726,NA,0.1,0.4,0.5
"DMstrong",25,155,"DM",TRUE,0.0802224483651369,1.23378727029318,0.105292709716157,0.401449474074146,0.493257816209697
"MN",125,155,"MN",TRUE,0.0172819751957543,NA,0.208,0.316,0.476
"MN",125,155,"DM",TRUE,0.0172271678031963,26.6303000274054,0.207979417890484,0.315945426704559,0.476075155404956
"DMstrong",125,155,"MN",TRUE,0.107678533917707,NA,0.132,0.216,0.652
"DMstrong",125,155,"DM",TRUE,0.107709210594778,14.3422064756814,0.131762350437427,0.216179736871226,0.652057912691347
"MN",250,155,"MN",TRUE,0.0331461410524162,NA,0.192,0.264,0.544
"MN",250,155,"DM",TRUE,0.0331457156744815,9273.26239600668,0.191999668057734,0.264000744500685,0.543999587441581
"DMstrong",250,155,"MN",TRUE,0.148063049633143,NA,0.16,0.498,0.342
"DMstrong",250,155,"DM",TRUE,0.150488374641866,0.2441831790647,0.161873450799545,0.500391433025981,0.337735116174474
"MN",25,156,"MN",TRUE,0.139522996909709,NA,0.18,0.48,0.34
"MN",25,156,"DM",TRUE,0.139522914686315,156168.283517613,0.180000013965684,0.479999893025415,0.340000093008901
"DMstrong",25,156,"MN",TRUE,0.117756811551038,NA,0.32,0.34,0.34
"DMstrong",25,156,"DM",TRUE,0.117756642172394,2092.67259371409,0.319995583447713,0.340005883850385,0.339998532701902
"MN",125,156,"MN",TRUE,0.0246576560118759,NA,0.232,0.296,0.472
"MN",125,156,"DM",TRUE,0.0246530952300395,4000.51013816454,0.231995318205798,0.295997646908804,0.472007034885398
"DMstrong",125,156,"MN",TRUE,0.267492055956808,NA,0.552,0.244,0.204
"DMstrong",125,156,"DM",TRUE,0.262172045728492,0.259959978029859,0.545498726010295,0.24375919928167,0.210742074708035
"MN",250,156,"MN",TRUE,0.0192527054375915,NA,0.206,0.274,0.52
"MN",250,156,"DM",TRUE,0.0192534095279144,24033.5344424968,0.205999245212129,0.273999345670599,0.520001409117272
"DMstrong",250,156,"MN",TRUE,0.0157480157480236,NA,0.208,0.278,0.514
"DMstrong",250,156,"DM",TRUE,0.0167967051761298,0.0288729372707598,0.179181311659123,0.320315434165226,0.500503254175651
"MN",25,157,"MN",TRUE,0.0432049379893857,NA,0.22,0.34,0.44
"MN",25,157,"DM",TRUE,0.0432058951365104,10681.998758521,0.219977978159318,0.340018853838428,0.440003168002254
"DMstrong",25,157,"MN",TRUE,0.0432049379893857,NA,0.16,0.36,0.48
"DMstrong",25,157,"DM",TRUE,0.0497371860894946,1.53740965691069,0.151035220843844,0.368214749699539,0.480750029456617
"MN",125,157,"MN",TRUE,0.0203960780543711,NA,0.22,0.272,0.508
"MN",125,157,"DM",TRUE,0.0203987765770148,10479.9889580691,0.219989346950093,0.271991869468074,0.508018783581833
"DMstrong",125,157,"MN",TRUE,0.094882383331505,NA,0.08,0.308,0.612
"DMstrong",125,157,"DM",TRUE,0.0920727329011111,0.22984609483386,0.0823497145333013,0.31050444361773,0.607145841848969
"MN",250,157,"MN",TRUE,0.0247116706571342,NA,0.224,0.31,0.466
"MN",250,157,"DM",TRUE,0.024712239401189,9934.12660814014,0.224001113827188,0.30999949003234,0.465999396140472
"DMstrong",250,157,"MN",TRUE,0.157683226755416,NA,0.14,0.516,0.344
"DMstrong",250,157,"DM",TRUE,0.150138904457672,0.0317529606347698,0.183971294278906,0.491371508140359,0.324657197580735
"MN",25,158,"MN",TRUE,0.0432049379893858,NA,0.16,0.28,0.56
"MN",25,158,"DM",FALSE,0.043190756047991,18889.0016722774,0.160002959549189,0.280019279632595,0.559977760818215
"DMstrong",25,158,"MN",TRUE,0.0326598632371091,NA,0.16,0.3,0.54
"DMstrong",25,158,"DM",TRUE,0.032393793880026,8.63331672874662,0.159830202514656,0.301010639899868,0.539159157585475
"MN",125,158,"MN",TRUE,0.00864098759787716,NA,0.188,0.308,0.504
"MN",125,158,"DM",TRUE,0.0098168644811409,2.01241970421266,0.186384537692316,0.309157333667601,0.504458128640083
"DMstrong",125,158,"MN",TRUE,0.045254833995939,NA,0.168,0.364,0.468
"DMstrong",125,158,"DM",TRUE,0.0929020437635877,0.0166007811317558,0.292425993941745,0.334652702408331,0.372921303649924
"MN",250,158,"MN",TRUE,0.0314960314960472,NA,0.228,0.256,0.516
"MN",250,158,"DM",TRUE,0.0314973576581102,1304.99458119048,0.228000872335926,0.255998086027023,0.516001041637051
"DMstrong",250,158,"MN",TRUE,0.0467332857821917,NA,0.26,0.294,0.446
"DMstrong",250,158,"DM",TRUE,0.0422061152682434,0.0473908996023763,0.236380400474935,0.32279008886616,0.440829510658905
"MN",25,159,"MN",TRUE,0.0432049379893857,NA,0.22,0.34,0.44
"MN",25,159,"DM",TRUE,0.0432066123308513,9298.58588919033,0.220003081967824,0.339999704575615,0.439997213456561
"DMstrong",25,159,"MN",TRUE,0.129614813968157,NA,0.14,0.48,0.38
"DMstrong",25,159,"DM",TRUE,0.12961263987228,8767.18588590892,0.139998470052854,0.47999748802109,0.380004041926056
"MN",125,159,"MN",TRUE,0.0453725320724628,NA,0.164,0.364,0.472
"MN",125,159,"DM",TRUE,0.0472837570187363,0.846766134077753,0.160022886880366,0.366410570052074,0.473566543067559
"DMstrong",125,159,"MN",TRUE,0.0471027246204152,NA,0.264,0.284,0.452
"DMstrong",125,159,"DM",TRUE,0.0451687256482394,0.202804742010872,0.263461810429888,0.274575411281202,0.46196277828891
"MN",250,159,"MN",TRUE,0.0149666295470958,NA,0.204,0.28,0.516
"MN",250,159,"DM",TRUE,0.0149691854817771,20854.2581209666,0.203999353659914,0.279997027674246,0.516003618665839
"DMstrong",250,159,"MN",TRUE,0.0722403396079135,NA,0.176,0.398,0.426
"DMstrong",250,159,"DM",TRUE,0.0686393154263655,0.190927659417157,0.176900138581894,0.393200593505802,0.429899267912304
"MN",25,160,"MN",TRUE,0.0326598632371091,NA,0.16,0.3,0.54
"MN",25,160,"DM",TRUE,0.0318381612672173,5.13115589031917,0.162426132724312,0.297300748709436,0.540273118566252
"DMstrong",25,160,"MN",TRUE,0.0748331477354788,NA,0.3,0.28,0.42
"DMstrong",25,160,"DM",TRUE,0.0819570795801832,0.578860618019683,0.301973398597393,0.296726127318909,0.401300474083698
"MN",125,160,"MN",TRUE,0.0566627449623354,NA,0.184,0.376,0.44
"MN",125,160,"DM",TRUE,0.0566644496353088,2550.43241378258,0.183998840645683,0.376002505776329,0.439998653577988
"DMstrong",125,160,"MN",TRUE,0.0905096679918781,NA,0.328,0.236,0.436
"DMstrong",125,160,"DM",TRUE,0.0875023227331179,0.538916497798407,0.323689374843246,0.241424660938724,0.43488596421803
"MN",250,160,"MN",TRUE,0.0318747549010185,NA,0.202,0.338,0.46
"MN",250,160,"DM",TRUE,0.0318741741717057,2542.7300298782,0.202001851078998,0.337998291284502,0.4599998576365
"DMstrong",250,160,"MN",TRUE,0.131575073627188,NA,0.132,0.484,0.384
"DMstrong",250,160,"DM",TRUE,0.124647851201038,0.071772569306311,0.152398606978032,0.470791208961041,0.376810184060927
"MN",25,161,"MN",TRUE,0.0816496580927726,NA,0.2,0.4,0.4
"MN",25,161,"DM",FALSE,0.0816346126299325,6288.93453372439,0.200017425412366,0.399972859301487,0.400009715286147
"DMstrong",25,161,"MN",TRUE,0.286123516451666,NA,0.18,0.66,0.16
"DMstrong",25,161,"DM",TRUE,0.282315917733129,0.465755008092499,0.192833368265636,0.649292580496344,0.15787405123802
"MN",125,161,"MN",TRUE,0.0246576560118759,NA,0.168,0.304,0.528
"MN",125,161,"DM",TRUE,0.0246575176752397,3700.79850096127,0.168000040451182,0.304000325258021,0.527999634290796
"DMstrong",125,161,"MN",TRUE,0.0988466826285368,NA,0.104,0.436,0.46
"DMstrong",125,161,"DM",TRUE,0.090823997473263,0.0211059030212052,0.219070702468171,0.400467962379927,0.380461335151902
"MN",250,161,"MN",TRUE,0.00748331477354789,NA,0.192,0.298,0.51
"MN",250,161,"DM",TRUE,0.00748259190540215,784.620308059165,0.192001646873332,0.297998882163887,0.50999947096278
"DMstrong",250,161,"MN",TRUE,0.282309522805496,NA,0.046,0.696,0.258
"DMstrong",250,161,"DM",TRUE,0.282530636576023,1.41452146245079,0.045067968474565,0.696421169525171,0.258510862000264
"MN",25,162,"MN",TRUE,0.032659863237109,NA,0.24,0.26,0.5
"MN",25,162,"DM",TRUE,0.0326581959478431,124038.77118392,0.240002434510077,0.260006520021552,0.499991045468371
"DMstrong",25,162,"MN",TRUE,0.176635217326557,NA,0.38,0.36,0.26
"DMstrong",25,162,"DM",TRUE,0.176636835428608,4540.13018802991,0.38000330256659,0.359998234530629,0.259998462902781
"MN",125,162,"MN",TRUE,0.0228619042659763,NA,0.232,0.288,0.48
"MN",125,162,"DM",TRUE,0.0228603749876723,8401.28934370936,0.231998377578978,0.287997433672085,0.480004188748937
"DMstrong",125,162,"MN",TRUE,0.0416973220562984,NA,0.244,0.312,0.444
"DMstrong",125,162,"DM",TRUE,0.0337678987566411,0.184879854721448,0.227870405925633,0.319648079110463,0.452481514963904
"MN",250,162,"MN",TRUE,0.0251396101799531,NA,0.208,0.326,0.466
"MN",250,162,"DM",TRUE,0.0251403023446437,3511.09208649682,0.208003903357207,0.325998137508872,0.46599795913392
"DMstrong",250,162,"MN",TRUE,0.0441814440687491,NA,0.196,0.248,0.556
"DMstrong",250,162,"DM",TRUE,0.0711259883862616,0.0299826694241409,0.215646515047938,0.206125889714278,0.578227595237784
"MN",25,163,"MN",TRUE,0.0979795897113271,NA,0.2,0.18,0.62
"MN",25,163,"DM",FALSE,0.0979683972185171,20525.068250143,0.200017238694571,0.180005089529652,0.619977671775777
"DMstrong",25,163,"MN",TRUE,0.0489897948556636,NA,0.2,0.36,0.44
"DMstrong",25,163,"DM",FALSE,0.0490089664023426,7165.38188966835,0.199981609144509,0.360032673568147,0.439985717287344
"MN",125,163,"MN",TRUE,0.0228619042659763,NA,0.212,0.32,0.468
"MN",125,163,"DM",TRUE,0.0228609388443052,2357.84397876325,0.212003391543411,0.319995856629555,0.468000751827034
"DMstrong",125,163,"MN",TRUE,0.0833946441125967,NA,0.312,0.276,0.412
"DMstrong",125,163,"DM",TRUE,0.0537371823953334,0.054104680672665,0.25895043962678,0.312059842586238,0.428989717786982
"MN",250,163,"MN",TRUE,0.03819249489974,NA,0.254,0.272,0.474
"MN",250,163,"DM",TRUE,0.038191689122922,1791.55992092152,0.253998773021854,0.271997089102942,0.474004137875203
"DMstrong",250,163,"MN",TRUE,0.092217135067188,NA,0.07,0.374,0.556
"DMstrong",250,163,"DM",TRUE,0.0575081203483955,0.0290088196003172,0.119197953501956,0.348404011459952,0.532398035038092
"MN",25,164,"MN",TRUE,0.0432049379893858,NA,0.18,0.26,0.56
"MN",25,164,"DM",FALSE,0.0431578679992763,1243.23277818515,0.180019361807011,0.260045520284055,0.559935117908934
"DMstrong",25,164,"MN",TRUE,0.0432049379893857,NA,0.22,0.24,0.54
"DMstrong",25,164,"DM",TRUE,0.0455331847119204,0.952503570360369,0.211186682237902,0.239488083058328,0.54932523470377
"MN",125,164,"MN",TRUE,0.032659863237109,NA,0.24,0.3,0.46
"MN",125,164,"DM",TRUE,0.0326574617134833,2585.24250525324,0.239996792379786,0.300000532727618,0.460002674892596
"DMstrong",125,164,"MN",TRUE,0.136860025817134,NA,0.384,0.26,0.356
"DMstrong",125,164,"DM",TRUE,0.132587082186859,0.227470726922628,0.374720983242975,0.271575363807896,0.353703652949129
"MN",250,164,"MN",TRUE,0.0133666251038423,NA,0.196,0.318,0.486
"MN",250,164,"DM",TRUE,0.0133667000611509,1187.58287925016,0.196000142096014,0.318000049524917,0.485999808379069
"DMstrong",250,164,"MN",TRUE,0.146542371574459,NA,0.246,0.102,0.652
"DMstrong",250,164,"DM",TRUE,0.12179401849401,0.0254484072190052,0.226656830577213,0.139302203736029,0.634040965686758
"MN",25,165,"MN",TRUE,0.0864098759787715,NA,0.32,0.22,0.46
"MN",25,165,"DM",TRUE,0.0877956023635861,5.53462451762324,0.322061161030591,0.219274079490799,0.458664759478611
"DMstrong",25,165,"MN",TRUE,0.0848528137423857,NA,0.32,0.24,0.44
"DMstrong",25,165,"DM",TRUE,0.0848417153013866,14577.6142902648,0.319984303487566,0.240020901032882,0.439994795479551
"MN",125,165,"MN",TRUE,0.0311555238547945,NA,0.204,0.26,0.536
"MN",125,165,"DM",TRUE,0.0311554977630066,855.071881368137,0.204001996055064,0.25999919168383,0.535998812261106
"DMstrong",125,165,"MN",TRUE,0.208333066666496,NA,0.088,0.12,0.792
"DMstrong",125,165,"DM",TRUE,0.213207993011882,0.0868758407166604,0.122821960982809,0.0861625249674564,0.791015514049734
"MN",250,165,"MN",TRUE,0.0255081686262787,NA,0.184,0.336,0.48
"MN",250,165,"DM",TRUE,0.0255086994509618,12175.8599537903,0.184000359903549,0.336000699661325,0.479998940435127
"DMstrong",250,165,"MN",TRUE,0.0611882341631134,NA,0.26,0.216,0.524
"DMstrong",250,165,"DM",TRUE,0.0159788572367139,0.0221027635833199,0.21515274722124,0.277905310143209,0.506941942635551
"MN",25,166,"MN",TRUE,0.0816496580927726,NA,0.2,0.2,0.6
"MN",25,166,"DM",FALSE,0.0816597522523172,23935.2723779359,0.199997995948122,0.199988639270865,0.600013364781013
"DMstrong",25,166,"MN",TRUE,0.416653333119993,NA,0,0.88,0.12
"DMstrong",25,166,"DM",TRUE,0.41665306071527,16323.558361873,7.42617709477167e-07,0.87999950607655,0.119999751305741
"MN",125,166,"MN",TRUE,0.0518459255872629,NA,0.248,0.324,0.428
"MN",125,166,"DM",TRUE,0.0518433074050364,6452.93210907005,0.247996969765619,0.323999545847923,0.428003484386458
"DMstrong",125,166,"MN",TRUE,0.102813747459504,NA,0.096,0.44,0.464
"DMstrong",125,166,"DM",TRUE,0.0892302378879121,0.0914330740859765,0.109648677604504,0.421468071936556,0.46888325045894
"MN",250,166,"MN",TRUE,0.0127540843131393,NA,0.21,0.282,0.508
"MN",250,166,"DM",TRUE,0.0127541562826351,2392.24335687793,0.20999814290661,0.281999751387027,0.508002105706363
"DMstrong",250,166,"MN",TRUE,0.145803520762246,NA,0.276,0.096,0.628
"DMstrong",250,166,"DM",TRUE,0.141748396210898,0.103484689632397,0.276925032326923,0.101222742487936,0.621852225185141
"MN",25,167,"MN",TRUE,0.0653197264742181,NA,0.2,0.38,0.42
"MN",25,167,"DM",FALSE,0.0653370743637952,4828.80815233051,0.199981739752669,0.380030375299885,0.419987884947446
"DMstrong",25,167,"MN",TRUE,0.146969384566991,NA,0.2,0.48,0.32
"DMstrong",25,167,"DM",TRUE,0.146968752902516,20551.8136358826,0.20000230009013,0.479998076316088,0.319999623593782
"MN",125,167,"MN",TRUE,0.0142361043360417,NA,0.212,0.28,0.508
"MN",125,167,"DM",TRUE,0.0142377559684456,12949.9848208623,0.211999009048625,0.279997339441644,0.508003651509731
"DMstrong",125,167,"MN",TRUE,0.124064499354167,NA,0.144,0.472,0.384
"DMstrong",125,167,"DM",TRUE,0.112099552598674,0.102037043965988,0.158496731092132,0.453256628856807,0.388246640051062
"MN",250,167,"MN",TRUE,0.0142361043360418,NA,0.188,0.32,0.492
"MN",250,167,"DM",TRUE,0.0142342528068929,3021.23540884251,0.188000241043861,0.319997210230814,0.492002548725325
"DMstrong",250,167,"MN",TRUE,0.0220907220343745,NA,0.174,0.298,0.528
"DMstrong",250,167,"DM",TRUE,0.0236535469065079,0.0207366023831002,0.231273426283965,0.274081505483488,0.494645068232547
"MN",25,168,"MN",TRUE,0.0848528137423857,NA,0.14,0.24,0.62
"MN",25,168,"DM",FALSE,0.0848595361216973,10053.4255506972,0.139974671159283,0.240015824312734,0.620009504527983
"DMstrong",25,168,"MN",TRUE,0.133666251038423,NA,0.02,0.34,0.64
"DMstrong",25,168,"DM",TRUE,0.133457834016545,0.0533108467553541,0.110850731521919,0.200505914046387,0.688643354431694
"MN",125,168,"MN",TRUE,0.0117756811551038,NA,0.184,0.304,0.512
"MN",125,168,"DM",TRUE,0.0117761122669112,4117.40413594504,0.183998967655422,0.304001709710958,0.511999322633619
"DMstrong",125,168,"MN",TRUE,0.260952102884801,NA,0.568,0.092,0.34
"DMstrong",125,168,"DM",TRUE,0.509901951359279,8.81707370744735e+146,5.66023581823236e-57,1,1.81005626791746e-83
"MN",250,168,"MN",TRUE,0.00816496580927727,NA,0.19,0.31,0.5
"MN",250,168,"DM",TRUE,0.0081648668441036,10679.2696040664,0.190000368597409,0.310000126164872,0.499999505237719
"DMstrong",250,168,"MN",TRUE,0.139207279503145,NA,0.132,0.174,0.694
"DMstrong",250,168,"DM",TRUE,0.133771934305772,0.0540030673502579,0.142473736691482,0.172684810340307,0.68484145296821
"MN",25,169,"MN",TRUE,0.0848528137423857,NA,0.14,0.42,0.44
"MN",25,169,"DM",FALSE,0.0848352229998015,4478.80559431932,0.140012613685851,0.419975122933095,0.440012263381054
"DMstrong",25,169,"MN",TRUE,0.090921211313239,NA,0.22,0.18,0.6
"DMstrong",25,169,"DM",TRUE,0.0966149909688515,0.569848836278938,0.240932999914427,0.166639515002081,0.592427485083492
"MN",125,169,"MN",TRUE,0.0181842422626478,NA,0.176,0.32,0.504
"MN",125,169,"DM",TRUE,0.0181934634396797,25589.2063283857,0.175985715862142,0.320006441157357,0.504007842980501
"DMstrong",125,169,"MN",TRUE,0.0711805216802087,NA,0.24,0.2,0.56
"DMstrong",125,169,"DM",TRUE,0.0670732715810933,0.227157972947201,0.242112111464354,0.205335770863662,0.552552117671984
"MN",250,169,"MN",TRUE,0.00864098759787716,NA,0.188,0.308,0.504
"MN",250,169,"DM",TRUE,0.00863948374740751,5371.81663378435,0.188002011240697,0.307998298866545,0.503999689892757
"DMstrong",250,169,"MN",TRUE,0.182800437636238,NA,0.45,0.232,0.318
"DMstrong",250,169,"DM",TRUE,0.182189674014496,0.0697016708171473,0.453986202078331,0.210528530610212,0.335485267311457
"MN",25,170,"MN",TRUE,0.0163299316185545,NA,0.22,0.28,0.5
"MN",25,170,"DM",TRUE,0.0163299548443549,133985.808306524,0.220000066854996,0.280000009963858,0.499999923181146
"DMstrong",25,170,"MN",TRUE,0.113137084989848,NA,0.28,0.14,0.58
"DMstrong",25,170,"DM",FALSE,0.11312619064655,11691.8933004795,0.279988188710419,0.14001540699836,0.579996404291221
"MN",125,170,"MN",TRUE,0.0214165045389454,NA,0.172,0.324,0.504
"MN",125,170,"DM",TRUE,0.0214169039835124,76655.4787783048,0.17199959961153,0.324000642580576,0.503999757807894
"DMstrong",125,170,"MN",TRUE,0.164178764359666,NA,0.352,0.376,0.272
"DMstrong",125,170,"DM",TRUE,0.164345711895577,3.83914148867988,0.352598408070344,0.375521624306969,0.271879967622687
"MN",250,170,"MN",TRUE,0.00748331477354789,NA,0.198,0.31,0.492
"MN",250,170,"DM",TRUE,0.00614728226893256,0.595701066018268,0.199248347374136,0.307876485129891,0.492875167495973
"DMstrong",250,170,"MN",TRUE,0.201282554302817,NA,0.478,0.214,0.308
"DMstrong",250,170,"DM",TRUE,0.194982194005622,0.0759232511584764,0.465882870400889,0.230357920162837,0.303759209436274
"MN",25,171,"MN",TRUE,0.0326598632371091,NA,0.16,0.3,0.54
"MN",25,171,"DM",TRUE,0.0368691380120341,2.01107117486092,0.151886318249717,0.306655541269941,0.541458140480343
"DMstrong",25,171,"MN",TRUE,0.101980390271856,NA,0.16,0.2,0.64
"DMstrong",25,171,"DM",TRUE,0.101055679929396,0.279059346400288,0.109698397117374,0.249220665109658,0.641080937772969
"MN",125,171,"MN",TRUE,0.0149666295470958,NA,0.22,0.284,0.496
"MN",125,171,"DM",TRUE,0.014966624430701,13830.9559499057,0.220000080603245,0.284000180354746,0.495999739042009
"DMstrong",125,171,"MN",TRUE,0.0340978982734518,NA,0.152,0.328,0.52
