"p1","p2","p3","p4","p5","rmse_i","rmse_ii","rmse_iii","rmse_iv","N1"
0.24,0.12,0.32,0.04,0.28,0.16403856107667,0.350542436803306,0.034209696970082,0.034209701213266,869
0.2,0.16,0.32,0.04,0.28,0.430813183223438,0.0336862838032273,0.0336804797547554,0.0336802259625426,206
0.16,0.2,0.32,0.04,0.28,0.181330180353959,0.0637123089254177,0.0637119764312106,0.0637124294785641,511
0.12,0.24,0.32,0.04,0.28,0.0453003006476354,0.393547964039963,0.0452998600541993,0.0453003274988272,597
0.08,0.28,0.32,0.04,0.28,0.0391005474715908,0.0391001102251572,0.039102951689127,0.0391010087963071,90
0.04,0.32,0.32,0.04,0.28,0.193080294178362,0.0407676250882587,0.0407718613145482,0.0407694400930215,658
0.28,0.04,0.36,0.04,0.28,0.0692795203618747,0.0692794648687583,0.0692783458909648,0.0692794387928366,174
0.24,0.08,0.36,0.04,0.28,0.331813946886901,0.398343138712713,0.0544209975517889,0.054420884346556,350
0.2,0.12,0.36,0.04,0.28,0.415692193809155,0.0428481850480409,0.0428482368782059,0.0428480664760848,319
0.16,0.16,0.36,0.04,0.28,0.43337914411748,0.0210262543798779,0.0210284090539413,0.0210269663351567,326
0.12,0.2,0.36,0.04,0.28,0.0190675001930554,0.329848450049413,0.019068291790521,0.0190682731427581,309
0.08,0.24,0.36,0.04,0.28,0.326610862841327,0.0917475524440713,0.0917470085779266,0.0917480980325221,117
0.04,0.28,0.36,0.04,0.28,0.0279615638136407,0.0279693866216498,0.0279616727071809,0.027961533276274,631
0.24,0.04,0.4,0.04,0.28,0.0962110656500984,0.0962104233187366,0.0962109787394125,0.0962111747348657,99
0.2,0.08,0.4,0.04,0.28,0.421045500221198,0.311897419033887,0.0513751879662661,0.051373621383488,931
0.16,0.12,0.4,0.04,0.28,0.0413367077843924,0.309838667696593,0.0413394984179851,0.0413380392281351,57
0.12,0.16,0.4,0.04,0.28,0.0290090033439184,0.0290208703937698,0.0290113751129597,0.0290090070727952,85
0.08,0.2,0.4,0.04,0.28,0.0692952536821802,0.0692906734504158,0.0692979836957297,0.0692916441274826,62
0.04,0.24,0.4,0.04,0.28,0.0589699058248336,0.0589719681888849,0.311930127691611,0.0589698645290076,985
0.2,0.04,0.44,0.04,0.28,0.0420565869690511,0.0420585882923883,0.042057448340757,0.0420578527003095,147
0.16,0.08,0.44,0.04,0.28,0.0699413609682878,0.291753320460968,0.0699391645788633,0.0699390919339843,207
0.12,0.12,0.44,0.04,0.28,0.0199687493651554,0.0199673500469126,0.0199671495148295,0.0199676116584891,911
0.08,0.16,0.44,0.04,0.28,0.0754716230941626,0.0754742228960869,0.0754708899905815,0.0754730235602004,57
0.04,0.2,0.44,0.04,0.28,0.427793860516888,0.29502542263282,0.0658946391445688,0.0658946336324067,442
0.16,0.04,0.48,0.04,0.28,0.0366958445156356,0.274809024596979,0.036695756057707,0.036695758151861,478
0.12,0.08,0.48,0.04,0.28,0.0347862517160876,0.0347819976235389,0.0347826150000803,0.0347821485778387,290
0.08,0.12,0.48,0.04,0.28,0.0275853605249473,0.0275852331172941,0.0275857497543404,0.0275852995898649,304
0.04,0.16,0.48,0.04,0.28,0.0432765008760155,0.0432773299913028,0.0432770679146554,0.043277490413269,68
0.12,0.04,0.52,0.04,0.28,0.0316375756467018,0.0316385647492627,0.0316368576605347,0.0316369580777219,159
0.08,0.08,0.52,0.04,0.28,0.0587407019882759,0.0587404955038715,0.0587401738394882,0.0587404496127786,233
0.04,0.12,0.52,0.04,0.28,0.0359466570895497,0.0359480570692245,0.0359457022669557,0.0359464558801067,274
0.08,0.04,0.56,0.04,0.28,0.0680721222512047,0.0473128077397913,0.0473134695583827,0.0473139236459788,692
0.04,0.08,0.56,0.04,0.28,0.0821421670293938,0.237291054411257,0.0796180599766275,0.0796180970582012,221
0.04,0.04,0.6,0.04,0.28,0.0624337826699831,0.0624404667051217,0.0624328972865671,0.0624341746108181,58
0.56,0.04,0.04,0.08,0.28,0.410248640898253,0.024472669107212,0.0244716066767758,0.0244729569082837,88
0.52,0.08,0.04,0.08,0.28,0.0659624382262437,0.0659617714503009,0.0659650541862333,0.0659625519819501,116
0.48,0.12,0.04,0.08,0.28,0.0547019225861174,0.272470181826967,0.0547523648621309,0.0547148883601572,55
0.44,0.16,0.04,0.08,0.28,0.0793266508006828,0.0793285563951812,0.0793303152262672,0.079327161370978,119
0.4,0.2,0.04,0.08,0.28,0.0216648386544611,0.0216653756795075,0.0216650339876934,0.0216646673485531,167
0.36,0.24,0.04,0.08,0.28,0.047630108240582,0.332746149489367,0.0476302984136264,0.0476303846746795,910
0.32,0.28,0.04,0.08,0.28,0.0242143913663328,0.35417509291103,0.0242167396179079,0.0242145179870688,694
0.28,0.32,0.04,0.08,0.28,0.0716131154671291,0.0716147747688625,0.0716123300467995,0.071614106488411,503
0.24,0.36,0.04,0.08,0.28,0.398345913757844,0.0314753291727567,0.0314747856320634,0.0314752271299484,139
0.2,0.4,0.04,0.08,0.28,0.352752677652634,0.0569621968645419,0.0569619025061621,0.0569621764482806,355
0.16,0.44,0.04,0.08,0.28,0.0688737300507665,0.0688729920221772,0.0688737063909833,0.0688737565092355,392
0.12,0.48,0.04,0.08,0.28,0.0477234644592983,0.0477321395862941,0.047733891640505,0.0477325884485642,125
0.08,0.52,0.04,0.08,0.28,0.304804694852749,0.0361437015213713,0.0361458570057744,0.0361460068531635,853
0.04,0.56,0.04,0.08,0.28,0.0240715100211739,0.0240714443934197,0.0240714369555391,0.0240714669512367,492
0.52,0.04,0.08,0.08,0.28,0.0292335995762491,0.0292359082324752,0.0292346156758402,0.0292333088421492,777
0.48,0.08,0.08,0.08,0.28,0.0871583968963357,0.27129318593137,0.0871467037173001,0.0871611119783005,69
0.44,0.12,0.08,0.08,0.28,0.0520919556465592,0.0520918344454139,0.0520951877312081,0.0520920754830308,99
0.4,0.16,0.08,0.08,0.28,0.308804145049877,0.308804145049901,0.0773919960748933,0.0773909415687305,377
0.36,0.2,0.08,0.08,0.28,0.414921523279236,0.469198394038627,0.0427220061392454,0.0427199014647094,934
0.32,0.24,0.08,0.08,0.28,0.392687197935026,0.0397803998748598,0.0397845520315765,0.0397804062238235,373
0.28,0.28,0.08,0.08,0.28,0.370944739634568,0.370944739819828,0.304515005296553,0.0568210635459048,642
0.24,0.32,0.08,0.08,0.28,0.0349541355060961,0.349628374134595,0.0349551352212484,0.0349548862481872,106
0.2,0.36,0.08,0.08,0.28,0.33078096434335,0.328876848851642,0.0385657638549609,0.0385653532350426,126
0.16,0.4,0.08,0.08,0.28,0.0398541400765323,0.308804145049637,0.0398551678764544,0.0398551810319092,164
0.12,0.44,0.08,0.08,0.28,0.0267479694390894,0.02674842041053,0.0267483672855244,0.0267484005830174,186
0.08,0.48,0.08,0.08,0.28,0.0591419964703227,0.271293199317162,0.059136695706085,0.0591364468121292,216
0.04,0.52,0.08,0.08,0.28,0.400799201596011,0.0277208878024873,0.0277216379421557,0.0277217890187194,153
0.48,0.04,0.12,0.08,0.28,0.0448757662720383,0.0448763437992794,0.044875782284513,0.0448756864888065,226
0.44,0.08,0.12,0.08,0.28,0.0655110752018067,0.0655125699741982,0.0655124575731281,0.0655110729592495,210
0.4,0.12,0.12,0.08,0.28,0.0331425050284984,0.0331463644782095,0.0331404372391251,0.0331426881321453,181
0.36,0.16,0.12,0.08,0.28,0.0629361707014102,0.0629357464063165,0.0629356768361566,0.062935941914271,54
0.32,0.2,0.12,0.08,0.28,0.0407358639607023,0.0407353445893599,0.040736580856809,0.0407356095238952,459
0.28,0.24,0.12,0.08,0.28,0.0338792930130976,0.0338797409133472,0.0338811631229547,0.0338812117247378,210
0.24,0.28,0.12,0.08,0.28,0.039464490356112,0.0394640200643531,0.0394672633741777,0.0394650517540233,611
0.2,0.32,0.12,0.08,0.28,0.465102139319956,0.410268204958659,0.279958323864865,0.0949467072211266,922
0.16,0.36,0.12,0.08,0.28,0.255430346398607,0.0541731789950119,0.0541740165172875,0.0541726248927653,473
0.12,0.4,0.12,0.08,0.28,0.360163211577098,0.0542198501154694,0.0542211681249213,0.0542199293672669,307
0.08,0.44,0.12,0.08,0.28,0.0687506002120494,0.451130327054756,0.0687541063924698,0.068750466963927,812
0.04,0.48,0.12,0.08,0.28,0.0204026706043247,0.0204026246640107,0.0204020087156508,0.0204025855191877,352
0.44,0.04,0.16,0.08,0.28,0.0589265477044091,0.0589281395992626,0.0589277042692932,0.0589292019829591,383
0.4,0.08,0.16,0.08,0.28,0.0395065741272138,0.0395058096409769,0.0395054650708601,0.0395061717394234,402
0.36,0.12,0.16,0.08,0.28,0.308527234600898,0.0777336663185763,0.0777283477497037,0.0777284333678985,239
0.32,0.16,0.16,0.08,0.28,0.0529827473975324,0.345947972967034,0.0529789336443553,0.0529831043450577,419
0.28,0.2,0.16,0.08,0.28,0.0435103415286974,0.0435119917544109,0.0435111364595213,0.0435125950842394,504
0.24,0.24,0.16,0.08,0.28,0.0629076010020547,0.386147732983283,0.0629019257945287,0.0629076326228744,85
0.2,0.28,0.16,0.08,0.28,0.0808821932443494,0.080884460130403,0.080887365742152,0.0808840047365499,75
0.16,0.32,0.16,0.08,0.28,0.0290809273987435,0.0290772228745987,0.0290764935727828,0.0290769679668084,133
0.12,0.36,0.16,0.08,0.28,0.157153037783183,0.326925067867241,0.0549559841499477,0.0549575884908438,999
0.08,0.4,0.16,0.08,0.28,0.437426107453369,0.0253823121021812,0.0253823928104469,0.0253821316704509,331
0.04,0.44,0.16,0.08,0.28,0.0337798714680063,0.0337800598475705,0.0337797329132321,0.0337798644609301,474
0.4,0.04,0.2,0.08,0.28,0.0376898479875743,0.311897419033887,0.0376857065727625,0.0376903533277326,728
0.36,0.08,0.2,0.08,0.28,0.0320360353282042,0.328826129435089,0.0320465547176386,0.0320387576922051,95
0.32,0.12,0.2,0.08,0.28,0.0582993604637508,0.058305675467421,0.0582933380491075,0.058299363976475,51
0.28,0.16,0.2,0.08,0.28,0.36573214234832,0.0438865130887724,0.0438852836937536,0.0438859977169305,216
0.24,0.2,0.2,0.08,0.28,0.0527381865316032,0.052737702935192,0.0527426059252871,0.0527377440371044,363
0.2,0.24,0.2,0.08,0.28,0.252772095049543,0.0348405550613432,0.246496206845377,0.0348416232936511,594
0.16,0.28,0.2,0.08,0.28,0.0668852387734266,0.0668852337874905,0.0668849908648877,0.0668851992251695,161
0.12,0.32,0.2,0.08,0.28,0.0517830934567438,0.346871734218861,0.0517772713330698,0.0517838801938778,176
0.08,0.36,0.2,0.08,0.28,0.0430516355808086,0.0430524595122848,0.0430509417160803,0.0430524711942631,182
0.04,0.4,0.2,0.08,0.28,0.0515587030362444,0.0515578022402403,0.0515589861882194,0.0515590788780968,376
0.36,0.04,0.24,0.08,0.28,0.0673882114601137,0.0673885576339444,0.0673861850554923,0.0673883929055898,331
0.32,0.08,0.24,0.08,0.28,0.0810829854014771,0.0810851399622945,0.0810851417882078,0.0810845550980322,135
0.28,0.12,0.24,0.08,0.28,0.051908629022113,0.051909438997823,0.0519094777068114,0.0519094336152011,362
0.24,0.16,0.24,0.08,0.28,0.366259047894267,0.369288336926472,0.0223555573866911,0.0223565719682646,723
0.2,0.2,0.24,0.08,0.28,0.0353915279929101,0.0353882097867111,0.24952127772767,0.0353917032288271,933
0.16,0.24,0.24,0.08,0.28,0.0402592688367033,0.0402596026749048,0.0402507980753465,0.0402592039937318,185
0.12,0.28,0.24,0.08,0.28,0.0631974466463197,0.063196535818554,0.0631970540036245,0.0631970914524346,314
0.08,0.32,0.24,0.08,0.28,0.392734006666561,0.0252739873405342,0.0252741845464548,0.0252742491576671,506
0.04,0.36,0.24,0.08,0.28,0.0207778061031349,0.0207811609598022,0.0207802989411808,0.0207777363345546,83
0.32,0.04,0.28,0.08,0.28,0.470574117435288,0.469872049828084,0.0557966133508347,0.0557966498779304,658
0.28,0.08,0.28,0.08,0.28,0.0644728354995232,0.0644743588210164,0.0644697912058689,0.0644742374725598,54
0.24,0.12,0.28,0.08,0.28,0.0585897861905625,0.0585899521375654,0.058590203815375,0.0585898166537316,707
0.2,0.16,0.28,0.08,0.28,0.407105376809085,0.365732121034979,0.0337624189613917,0.0337624799708615,516
0.16,0.2,0.28,0.08,0.28,0.38879452201204,0.363540065043023,0.0313161671340259,0.0313173400632405,651
0.12,0.24,0.28,0.08,0.28,0.0553987416792486,0.0553934495113866,0.0554050687880166,0.0553943810815702,58
0.08,0.28,0.28,0.08,0.28,0.0247248875849456,0.367669333800998,0.0247242151729854,0.0247252475918994,210
0.04,0.32,0.28,0.08,0.28,0.0741575949581963,0.0741578972531046,0.0741554957074434,0.0741580861393163,562
0.28,0.04,0.32,0.08,0.28,0.0125392258480143,0.354175097938858,0.0125398098559979,0.0125392118536228,425
0.24,0.08,0.32,0.08,0.28,0.0781906830377951,0.392733953778068,0.0781900490434239,0.0781901230094948,87
0.2,0.12,0.32,0.08,0.28,0.0895542305630199,0.0895538596839904,0.0895534439532494,0.0895542359762139,183
0.16,0.16,0.32,0.08,0.28,0.418425756296156,0.462986312878601,0.0546143311175279,0.0546141065792988,446
0.12,0.2,0.32,0.08,0.28,0.0444106540430634,0.346871734218861,0.044409687674625,0.0444105765669379,395
0.08,0.24,0.32,0.08,0.28,0.0382516501476813,0.389469759030712,0.0382523383976339,0.0382514860158352,796
0.04,0.28,0.32,0.08,0.28,0.0301696066554888,0.376085096753379,0.0301579152597076,0.0301698647885231,98
0.24,0.04,0.36,0.08,0.28,0.398396781845644,0.031589731636178,0.0315906780579057,0.0315898453599631,231
0.2,0.08,0.36,0.08,0.28,0.0213597162262525,0.021358178227218,0.0213587667904387,0.0213596747695161,984
0.16,0.12,0.36,0.08,0.28,0.0659162302208539,0.0659158628413727,0.0659157583292279,0.0659158606087905,673
0.12,0.16,0.36,0.08,0.28,0.450408907140653,0.0483909927209644,0.0483905476068219,0.0483909708013039,273
0.08,0.2,0.36,0.08,0.28,0.0711338452854043,0.0711357351882732,0.0711351717708698,0.0711356240452718,228
0.04,0.24,0.36,0.08,0.28,0.0930765610265303,0.0421183753474551,0.22569419466055,0.042121222533959,919
0.2,0.04,0.4,0.08,0.28,0.0368827182333015,0.0368790944546603,0.036882222536843,0.0368824714796994,447
0.16,0.08,0.4,0.08,0.28,0.0653920360753256,0.0653880810488869,0.0653889799736947,0.0653920588170728,82
0.12,0.12,0.4,0.08,0.28,0.0422966748301095,0.042296788411079,0.042299049386831,0.04229736936247,122
0.08,0.16,0.4,0.08,0.28,0.0569803366585854,0.308804145049901,0.0569792844825561,0.0569785630001657,79
0.04,0.2,0.4,0.08,0.28,0.0947410218642789,0.0947409704353658,0.0947408773822268,0.0947410564042593,55
0.16,0.04,0.44,0.08,0.28,0.051828354590186,0.0518286879880521,0.0518275424090385,0.051828036960075,527
0.12,0.08,0.44,0.08,0.28,0.384499674902328,0.0383887097399435,0.038393449264706,0.0383888085008302,244
0.08,0.12,0.44,0.08,0.28,0.03003772854779,0.289416121336454,0.0300374831697151,0.0300375814719465,471
0.04,0.16,0.44,0.08,0.28,0.0355721962476968,0.035571987221438,0.0355710992926991,0.0355720169649302,271
0.12,0.04,0.48,0.08,0.28,0.0482426295838562,0.0482420681182412,0.0482387695986119,0.0482423524631001,67
0.08,0.08,0.48,0.08,0.28,0.0687200881881499,0.0687211914494243,0.0687189002955206,0.0687200769760325,56
0.04,0.12,0.48,0.08,0.28,0.0635835525899762,0.0635799917007256,0.0635855322281335,0.0635841173812029,179
0.08,0.04,0.52,0.08,0.28,0.119440756951066,0.119442419513976,0.119440616409228,0.119440792046911,249
0.04,0.08,0.52,0.08,0.28,0.400799201596011,0.400655442547141,0.038497540343894,0.0384980785336262,512
0.04,0.04,0.56,0.08,0.28,0.0398328475068636,0.0398269277394123,0.0398328510928104,0.0398328276237346,292
0.52,0.04,0.04,0.12,0.28,0.0489566242068499,0.0489574287183123,0.0489568050210557,0.0489567352162228,421
0.48,0.08,0.04,0.12,0.28,0.0448938329819137,0.0448996204279057,0.0448865665988645,0.0448992341859712,66
0.44,0.12,0.04,0.12,0.28,0.0341014147543715,0.290654433993359,0.0341003518468371,0.0341010860164226,117
0.4,0.16,0.04,0.12,0.28,0.170358519932539,0.0327091887540547,0.0327106803740164,0.0327093663968155,688
0.36,0.2,0.04,0.12,0.28,0.0239362695689423,0.329848450049413,0.0239374215255331,0.0239372696022451,403
0.32,0.24,0.04,0.12,0.28,0.339437208474485,0.0604542808841197,0.060455312018201,0.0604546706695942,828
0.28,0.28,0.04,0.12,0.28,0.0469626225113563,0.0469611662872596,0.0469616533222065,0.0469628331079459,318
0.24,0.32,0.04,0.12,0.28,0.0799343794386841,0.0799340769339524,0.0799297551348931,0.0799338442341924,51
0.2,0.36,0.04,0.12,0.28,0.0448260781907648,0.329848450049413,0.0448266892298633,0.0448260526926028,320
0.16,0.4,0.04,0.12,0.28,0.0884586017609855,0.0884315418762713,0.0884559614102699,0.0884574051620848,273
0.12,0.44,0.04,0.12,0.28,0.0554465150062064,0.0554458790665284,0.055446065306257,0.0554464224108898,247
0.08,0.48,0.04,0.12,0.28,0.0469423918857733,0.272470181854761,0.0469539159645045,0.0469421867687673,77
0.04,0.52,0.04,0.12,0.28,0.0435657120936753,0.0435462498158701,0.0435437947331055,0.0435440446881031,89
0.48,0.04,0.08,0.12,0.28,0.0737997777929387,0.272470181850192,0.0738054693701573,0.0738006139015449,175
0.44,0.08,0.08,0.12,0.28,0.403703657854371,0.0197354754055036,0.0197457530521604,0.0197347936125385,341
0.4,0.12,0.08,0.12,0.28,0.107372597392081,0.107372444401446,0.107374205823173,0.107372548940257,57
0.36,0.16,0.08,0.12,0.28,0.034309918000195,0.0342831470453471,0.0342727222612074,0.0342829490635708,159
0.32,0.2,0.08,0.12,0.28,0.410248922746968,0.346871734218861,0.0743539409276575,0.0743546612462943,361
0.28,0.24,0.08,0.12,0.28,0.071544921951603,0.388638649647716,0.0715440436220673,0.0715441356824028,541
0.24,0.28,0.08,0.12,0.28,0.176277825269092,0.463724055878062,0.155039130523074,0.0504834301710793,853
0.2,0.32,0.08,0.12,0.28,0.0614274461239251,0.346871734218861,0.0614246607465168,0.0614254855394989,279
0.16,0.36,0.08,0.12,0.28,0.0276523162809241,0.200685762858244,0.330081868860295,0.0276571721571194,908
0.12,0.4,0.08,0.12,0.28,0.454563878146805,0.0492773572298049,0.0492722035953621,0.0492717059637438,412
0.08,0.44,0.08,0.12,0.28,0.0412578035204183,0.041257938649985,0.0412582116530391,0.0412579142055571,429
0.04,0.48,0.08,0.12,0.28,0.462444931265353,0.0569398099716763,0.0569390783249471,0.0569399201709988,285
0.44,0.04,0.12,0.12,0.28,0.0272987520176014,0.0272976365210794,0.027298829185344,0.0272987993444088,215
0.4,0.08,0.12,0.12,0.28,0.0447463447751859,0.0447462236977559,0.0447472369780867,0.0447462753694696,186
0.36,0.12,0.12,0.12,0.28,0.057224354469763,0.325944780599414,0.0572213937034504,0.0572246245076564,91
0.32,0.16,0.12,0.12,0.28,0.0442665640181999,0.0442619956074951,0.044265475565613,0.0442643402289265,161
0.28,0.2,0.12,0.12,0.28,0.384431918706729,0.0546381676234909,0.0546382182027825,0.0546382869177931,257
0.24,0.24,0.12,0.12,0.28,0.118422490556778,0.118421550250555,0.118422260941501,0.118422378160223,57
0.2,0.28,0.12,0.12,0.28,0.0641675235197411,0.406283289983529,0.0641463107135504,0.0641681810164274,235
0.16,0.32,0.12,0.12,0.28,0.0453371647473979,0.345021738445565,0.0453401254254531,0.0453474744900193,61
0.12,0.36,0.12,0.12,0.28,0.0554891825778275,0.32594478057825,0.055488108379826,0.0554881920222483,133
0.08,0.4,0.12,0.12,0.28,0.454613495302869,0.0578781128040045,0.0578797259551015,0.0578791911339007,942
0.04,0.44,0.12,0.12,0.28,0.0179820837193512,0.0179820533425885,0.0179799602616508,0.0179820150080335,586
0.4,0.04,0.16,0.12,0.28,0.341535311744107,0.0253628552612637,0.0253627696112688,0.0253625434984175,213
0.36,0.08,0.16,0.12,0.28,0.0569045318260276,0.326925067867241,0.0569036494116001,0.0569047586181703,129
0.32,0.12,0.16,0.12,0.28,0.0737903832558901,0.0737921942225648,0.0737903792399437,0.0737905604403004,508
0.28,0.16,0.16,0.12,0.28,0.0611992624824555,0.0611993281018647,0.0612004244402994,0.0611989062193842,56
0.24,0.2,0.16,0.12,0.28,0.0738342399792478,0.403980197534483,0.0738399770015639,0.0738347467847727,123
0.2,0.24,0.16,0.12,0.28,0.084705573467408,0.0847052383930117,0.0847180639066286,0.0847053942225332,81
0.16,0.28,0.16,0.12,0.28,0.082803223795949,0.363978021314474,0.0828046638911194,0.0828034856365364,84
0.12,0.32,0.16,0.12,0.28,0.0553404600656672,0.0553402416415766,0.0553416726125129,0.0553408475273583,131
0.08,0.36,0.16,0.12,0.28,0.0203685537602316,0.0203684904421475,0.020361714982692,0.0203689822931177,63
0.04,0.4,0.16,0.12,0.28,0.0260426419943571,0.0260393353716715,0.0260427818066211,0.0260426037597011,517
0.36,0.04,0.2,0.12,0.28,0.0589908550118518,0.0589887229010057,0.0589887757985307,0.05898748770006,234
0.32,0.08,0.2,0.12,0.28,0.0386449771683528,0.0386445408124906,0.0386450997864425,0.0386453741619072,166
0.28,0.12,0.2,0.12,0.28,0.406322685087007,0.0348983972800039,0.0348968079589349,0.0348988154413743,592
0.24,0.16,0.2,0.12,0.28,0.0308555133634166,0.0308562415153774,0.0308570666056418,0.0308555686335948,110
0.2,0.2,0.2,0.12,0.28,0.214987374249343,0.0622647523729965,0.0622639672018883,0.062264389801525,631
0.16,0.24,0.2,0.12,0.28,0.043512506454789,0.0435136464794275,0.0435120477315323,0.0435135106091928,85
0.12,0.28,0.2,0.12,0.28,0.0929541246618253,0.0929534417018032,0.0929545442419904,0.0929542546978857,111
0.08,0.32,0.2,0.12,0.28,0.0241283053857542,0.0241283397912486,0.0241286064453337,0.0241281653892238,641
0.04,0.36,0.2,0.12,0.28,0.0462499203843422,0.0462504224408411,0.0462521415214577,0.0462504293754644,129
0.32,0.04,0.24,0.12,0.28,0.0581652515494231,0.0581654191767279,0.0581656913568083,0.0581654017243878,132
0.28,0.08,0.24,0.12,0.28,0.0377575950063255,0.0377550240951517,0.037754993830842,0.0377552583570512,108
0.24,0.12,0.24,0.12,0.28,0.0269611031618499,0.0269622018938456,0.0269669206320083,0.0269613349121833,90
0.2,0.16,0.24,0.12,0.28,0.0793871953825162,0.079383557538656,0.0793750434953567,0.0793853942254275,140
0.16,0.2,0.24,0.12,0.28,0.0214892070953921,0.0214875328503896,0.0214880905016245,0.0214882061916008,234
0.12,0.24,0.24,0.12,0.28,0.0605451113702004,0.0605387293311855,0.0605445616145714,0.06054701514595,84
0.08,0.28,0.24,0.12,0.28,0.0808925470859334,0.080892099738658,0.080890653292591,0.0808921516068576,98
0.04,0.32,0.24,0.12,0.28,0.0198856998286651,0.350542436803306,0.0198856095761969,0.0198857296770064,702
0.28,0.04,0.28,0.12,0.28,0.0609001130274626,0.371806401235912,0.0609014976489357,0.0609000578194952,652
0.24,0.08,0.28,0.12,0.28,0.0516469169985125,0.0516356575646012,0.0516411527513273,0.0516416852435155,149
0.2,0.12,0.28,0.12,0.28,0.311552954377055,0.364855667400092,0.0300376029638449,0.030037086385774,994
0.16,0.16,0.28,0.12,0.28,0.0494013866986834,0.0494022719020146,0.0494080100207444,0.0494023580590817,146
0.12,0.2,0.28,0.12,0.28,0.250121927737133,0.0575697197137164,0.0575690507306688,0.057569833370314,350
0.08,0.24,0.28,0.12,0.28,0.0327684190725774,0.0327704488644362,0.0327693867990919,0.0327703876248778,59
0.04,0.28,0.28,0.12,0.28,0.0494969257731157,0.449711018321766,0.0494959869424297,0.0494967468924783,123
0.24,0.04,0.32,0.12,0.28,0.0603446600207561,0.393547964039963,0.060344543211096,0.0603446378319178,372
0.2,0.08,0.32,0.12,0.28,0.0831121851159131,0.346871734218861,0.0831116964545604,0.0831141233308059,154
0.16,0.12,0.32,0.12,0.28,0.0738833562758516,0.0738854454683,0.0738869056486642,0.0738855167716905,51
0.12,0.16,0.32,0.12,0.28,0.0646079533683995,0.0646021264927251,0.0646024900682066,0.0646019367111841,102
0.08,0.2,0.32,0.12,0.28,0.0168281407939042,0.0168283755285895,0.0168282954136884,0.0168281804114484,209
0.04,0.24,0.32,0.12,0.28,0.324279147272633,0.0322123951012314,0.0322127066595561,0.0322126108136215,278
0.2,0.04,0.36,0.12,0.28,0.0550389788073564,0.32311501651685,0.0550353914871969,0.0550383900267014,152
0.16,0.08,0.36,0.12,0.28,0.0625829196498815,0.0625807167915441,0.0625937764629005,0.0625829581783666,57
0.12,0.12,0.36,0.12,0.28,0.438668669786531,0.0455208189645327,0.0455300939053047,0.0455206743648732,382
0.08,0.16,0.36,0.12,0.28,0.0599465101823187,0.0599401189825281,0.0599482217791141,0.0599464211375643,95
0.04,0.2,0.36,0.12,0.28,0.0541009647622396,0.054100837564162,0.054101057618277,0.0541009994500955,737
0.16,0.04,0.4,0.12,0.28,0.0828008923367178,0.0828034993816862,0.0828004935139479,0.0828018396018675,107
0.12,0.08,0.4,0.12,0.28,0.045406284833842,0.0454067121284224,0.045406277713326,0.0454066846076867,243
0.08,0.12,0.4,0.12,0.28,0.0916200030757651,0.0916182953250095,0.0916136047173555,0.0916195123343831,81
0.04,0.16,0.4,0.12,0.28,0.0868794902518611,0.0868794702744478,0.0868787799066862,0.0868791926693762,69
0.12,0.04,0.44,0.12,0.28,0.0768173965455656,0.0768169692285914,0.0768184899936563,0.0768179140967928,102
0.08,0.08,0.44,0.12,0.28,0.0439967979224641,0.289551377133662,0.0439950737639124,0.0439967603447156,855
0.04,0.12,0.44,0.12,0.28,0.385044566792662,0.290654433993359,0.0484900188889701,0.0484946364354245,456
0.08,0.04,0.48,0.12,0.28,0.459342986598106,0.0452270298798531,0.0452298179331653,0.0452269654250224,654
0.04,0.08,0.48,0.12,0.28,0.0474619337768252,0.0474628865356464,0.0474626613600154,0.0474620343990841,306
0.04,0.04,0.52,0.12,0.28,0.0270973163061333,0.0270975929976638,0.0270960362747288,0.027096556165112,336
0.48,0.04,0.04,0.16,0.28,0.12117173739518,0.121170873256599,0.121171514701057,0.121171559977297,107
0.44,0.08,0.04,0.16,0.28,0.269547532606472,0.291753320460968,0.0697907270117965,0.0697907131731266,688
0.4,0.12,0.04,0.16,0.28,0.0382447161772296,0.0382451916796016,0.0382576241111896,0.0382442843677472,91
0.36,0.16,0.04,0.16,0.28,0.0492350161989947,0.0492331038136036,0.0492355115255582,0.0492349927088677,568
0.32,0.2,0.04,0.16,0.28,0.212318797568165,0.348711915483254,0.0270444658636015,0.0270439928823465,560
0.28,0.24,0.04,0.16,0.28,0.390281949364815,0.369215384203343,0.0565043678604485,0.0565036491635683,548
0.24,0.28,0.04,0.16,0.28,0.071663923560832,0.0716643091604079,0.0716634356925258,0.0716638060666735,223
0.2,0.32,0.04,0.16,0.28,0.0639160798092588,0.063916065852867,0.0639160849169171,0.0639160447069048,210
0.16,0.36,0.04,0.16,0.28,0.0791846970743421,0.0791873651058125,0.0791882791892008,0.0791874602682791,162
0.12,0.4,0.04,0.16,0.28,0.0498563290027019,0.0498571229172221,0.0498562718170217,0.0498562870269619,218
0.08,0.44,0.04,0.16,0.28,0.0532466030459774,0.0532468521602932,0.0532473587532572,0.0532469290857577,190
0.04,0.48,0.04,0.16,0.28,0.0287375246718793,0.0287364917752457,0.0287375025282098,0.0287364772365532,132
0.44,0.04,0.08,0.16,0.28,0.495095130228644,0.0141076453297382,0.0141088112894761,0.0141087842239501,638
0.4,0.08,0.08,0.16,0.28,0.0234678396107564,0.433984257582143,0.0234658547123806,0.0234664047871658,810
