"mesh_id","sim_id","p1","p2","p3","rmse_i","L1_norm_i","Linf_norm_i","p_hat_i_1","p_hat_i_2","p_hat_i_3","rmse_ii","L1_norm_ii","Linf_norm_ii","p_hat_ii_1","p_hat_ii_2","p_hat_ii_3","rmse_iii","L1_norm_iii","Linf_norm_iii","p_hat_iii_1","p_hat_iii_2","p_hat_iii_3","rmse_iv","L1_norm_iv","Linf_norm_iv","p_hat_iv_1","p_hat_iv_2","p_hat_iv_3","rmse_v","L1_norm_v","Linf_norm_v","p_hat_v_1","p_hat_v_2","p_hat_v_3","N1","X1_1","X1_2","X1_3","N2","X2_1","X2_2","X2_3","N3","X3_1","X3_2","X3_3","N4","X4_1","X4_2","X4_3","N5","X5_1","X5_2","X5_3","N6","X6_1","X6_2","X6_3","N7","X7_1","X7_2","X7_3","N8","X8_1","X8_2","X8_3"
114,5,0.565217391304348,0.130434782608696,0.304347826086957,0.0742930088916101,0.209485257014204,0.104742628507102,0.610453364968924,0.189941437451222,0.199605197579854,0.0945049244241745,0.240662803297524,0.120331401648762,0.575014089323812,0.240969486237993,0.184016424438195,0.07647604233237,0.215977150180065,0.107988575090032,0.624381622151956,0.17925912685112,0.196359250996924,0.0653332432492525,0.184453227931489,0.0922266139657444,0.616161616161616,0.171717171717172,0.212121212121212,0.075284120596706,0.212930822836017,0.106465411418008,0.617829331578801,0.184288253752251,0.197882414668948,24,7,2,15,26,16,2,8,33,25,6,2,21,9,7,5,18,12,6,0,24,13,8,3,27,19,1,7,25,21,2,2
115,1,0.521739130434783,0.173913043478261,0.304347826086957,0.0863630805994319,0.232420871484482,0.116210435742241,0.431088198492762,0.290123479220502,0.278788322286737,0.0257573066626943,0.0716532204599905,0.0358266102299953,0.485912520204787,0.197527117782159,0.316560362013054,0.0522637531893792,0.145418406683284,0.0727092033416418,0.473883282821528,0.246622246819903,0.279494470358569,0.0631233807364361,0.170308628069385,0.0851543140346925,0.455958549222798,0.259067357512953,0.284974093264249,0.0712799932435716,0.190085154584117,0.0950425772920583,0.445124242295604,0.268955620770319,0.285920136934076,14,0,12,2,18,10,8,0,30,16,2,12,30,7,9,14,22,5,1,16,29,21,2,6,22,17,2,3,28,12,14,2
115,2,0.521739130434783,0.173913043478261,0.304347826086957,0.342348168435296,0.956521739130435,0.478260869565217,1,1.7296787356741e-52,6.86124474564999e-36,0.0292003531194202,0.0791980647149201,0.03959903235746,0.491794250255048,0.164258891300535,0.343946858444417,0.0248352090137502,0.0657927166923215,0.0328963583461607,0.488842772088622,0.179705068757664,0.331452159153714,0.0247767686567062,0.0630861040068201,0.0315430520034101,0.490196078431373,0.176470588235294,0.333333333333333,0.0230319978542905,0.0578339259923975,0.0289169629961987,0.492822167438584,0.175388215458082,0.331789617103334,28,14,4,10,22,12,3,7,20,11,2,7,27,8,7,12,26,15,6,5,32,18,10,4,22,11,0,11,27,11,4,12
115,3,0.521739130434783,0.173913043478261,0.304347826086957,0.089513835245521,0.227787588325528,0.113893794162764,0.416935752194096,0.287806837641025,0.295257410164879,0.110216986074543,0.311321118738693,0.155660559369346,0.436907513617066,0.329573602847607,0.233518883535327,0.0846120116052134,0.209807529115305,0.104903764557653,0.41683536587713,0.276216594716567,0.306948039406303,0.0892371520720396,0.224825411128633,0.112412705564316,0.409326424870466,0.27979274611399,0.310880829015544,0.0841548716539221,0.208513697651323,0.104256848825662,0.417482281609121,0.275750076193271,0.306767642197608,22,9,8,5,17,6,9,2,26,15,7,4,27,14,2,11,19,5,10,4,32,10,8,14,28,9,3,16,22,11,7,4
115,4,0.521739130434783,0.173913043478261,0.304347826086957,0.0518836875843475,0.133705770959419,0.0668528854797095,0.454886244955073,0.233529070661228,0.311584684383699,0.0292200777755069,0.0811856738542567,0.0405928369271283,0.481146293507654,0.187509789527021,0.331343916965325,0.0470547185169074,0.12343193995286,0.0617159699764299,0.460023160458353,0.22632500929275,0.313651830248898,0.04373758834555,0.108964036500268,0.0544820182501342,0.469135802469136,0.228395061728395,0.302469135802469,0.0423328591771695,0.110121170382523,0.0550605851912613,0.466678545243521,0.221799058069635,0.311522396686844,25,17,3,5,15,6,3,6,14,2,11,1,18,8,3,7,22,6,7,9,26,16,2,8,20,9,5,6,22,12,3,7
115,5,0.521739130434783,0.173913043478261,0.304347826086957,0.114864230233135,0.302976522848619,0.151488261424309,0.395209499148587,0.148954413340147,0.455836087511266,0.118181306963933,0.322150757973415,0.161075378986707,0.402584428022619,0.131992366903718,0.465423205073664,0.11116153377357,0.286418307095757,0.143209153547878,0.393976885961641,0.158466134403524,0.447556979634835,0.111840022673058,0.284705363054513,0.142352681527257,0.390862944162437,0.16243654822335,0.446700507614213,0.112127459613434,0.290786613504412,0.145393306752206,0.394229699690738,0.1560291674701,0.449741132839162,20,8,1,11,19,5,3,11,20,9,0,11,22,12,1,9,24,12,4,8,31,12,4,15,28,5,8,15,33,14,11,8
116,1,0.478260869565217,0.217391304347826,0.304347826086957,0.0107990860013715,0.0305383859960578,0.0152691929980289,0.462991676567188,0.225288953292632,0.311719370140179,0.0169816345638743,0.0475063149824148,0.0237531574912074,0.463317614998814,0.241144461839034,0.295537923162153,0.0201256968233449,0.0569115061956058,0.0284557530978029,0.449805116467415,0.232136960449675,0.318057923082911,0.0124222751191826,0.0350557705440473,0.0175278852720237,0.460732984293194,0.225130890052356,0.31413612565445,0.014229822002849,0.0402479584256259,0.0201239792128129,0.458136890352405,0.227424193595905,0.31443891605169,27,13,7,7,20,11,3,6,14,12,0,2,18,7,6,5,21,11,5,5,26,5,6,15,32,13,8,11,33,16,8,9
116,2,0.478260869565217,0.217391304347826,0.304347826086957,0.0682076854749701,0.178760422206721,0.0893802111033606,0.554364601684324,0.128011093244465,0.317624305071211,0.129569082337429,0.36407094639163,0.182035473195815,0.660296342761032,0.108220454506538,0.23148320273243,0.0788818732170071,0.193524235067611,0.0967621175338053,0.574718371015793,0.120629186814021,0.304652442170186,0.0944733176860319,0.2358297291145,0.11791486455725,0.591623036649215,0.0994764397905759,0.308900523560209,0.0744155594973529,0.183988484549006,0.0919942422745028,0.568522059474004,0.125397062073323,0.306080878452673,25,19,2,4,21,2,4,15,25,10,2,13,13,8,1,4,28,20,3,5,29,23,0,6,28,22,3,3,22,9,4,9
116,3,0.478260869565217,0.217391304347826,0.304347826086957,0.128383208431305,0.349187350204909,0.174593675102455,0.303667194462763,0.261546992501552,0.434785813035686,0.121702793937261,0.343410674408142,0.171705337204071,0.306555532361146,0.292981762665024,0.400462704973829,0.123333738461221,0.342252467451319,0.17112623372566,0.307134635839558,0.273736692647597,0.419128671512845,0.122377336581451,0.339010218393108,0.169505109196554,0.308755760368664,0.271889400921659,0.419354838709677,0.120348656187009,0.336116878596682,0.168058439298341,0.310202430266876,0.278118822246204,0.41167874748692,31,12,8,11,18,3,2,13,37,6,16,15,34,20,10,4,19,2,3,14,27,3,3,21,28,6,16,6,23,15,1,7
116,4,0.478260869565217,0.217391304347826,0.304347826086957,0.0533627553315404,0.144346267112648,0.0721731335563238,0.495251505380042,0.272573802089326,0.232174692530633,0.0654141529645533,0.184818564955631,0.0924092824778156,0.528195188545758,0.259866267845101,0.211938543609141,0.0536127159936655,0.146676916804002,0.0733384584020013,0.498269130494848,0.270721501820197,0.231009367684955,0.0678824797917167,0.180124223602485,0.0900621118012423,0.494505494505495,0.291208791208791,0.214285714285714,0.0545741327130698,0.149739459684626,0.0748697298423132,0.499466236432524,0.271055667322832,0.229478096244643,24,14,6,4,30,17,9,4,20,11,2,7,18,5,12,1,25,16,2,7,20,12,1,7,21,9,7,5,24,6,14,4
116,5,0.478260869565217,0.217391304347826,0.304347826086957,0.0730959605197811,0.199768929635906,0.0998844648179528,0.378376404747265,0.290395397750388,0.331228197502347,0.0614147929595753,0.173452524485049,0.0867262622425247,0.391534607322693,0.256682363578529,0.351783029098779,0.0750084727878892,0.203817376576445,0.101908688288223,0.376352181276995,0.293848019430493,0.329799799292512,0.0686764620150061,0.184948135069521,0.0924740675347606,0.385786802030457,0.289340101522843,0.3248730964467,0.0712929407592071,0.193293424531855,0.0966467122659277,0.38161415729929,0.290586026733651,0.327799815967059,25,7,6,12,26,15,4,7,20,6,4,10,22,3,10,9,28,7,14,7,18,8,5,5,28,16,7,5,30,14,7,9
117,1,0.434782608695652,0.260869565217391,0.304347826086957,0.0745443736820697,0.188882407163488,0.0944412035817438,0.340341405113908,0.348660350283691,0.310998244602401,0.108571076129652,0.306549098802559,0.153274549401279,0.281508059294373,0.329651762750862,0.388840177954765,0.0761289906663911,0.186782076922398,0.093391038461199,0.341697216850663,0.35426060367859,0.304042179470747,0.082162443980248,0.202898550724638,0.101449275362319,0.333333333333333,0.360655737704918,0.306010928961749,0.0748355702886461,0.183594293211163,0.0917971466055815,0.342985462090071,0.352380711095574,0.304633826814356,24,3,13,8,24,12,10,2,16,3,4,9,24,9,3,12,23,14,6,3,25,4,19,2,24,11,2,11,23,5,9,9
117,2,0.434782608695652,0.260869565217391,0.304347826086957,0.0792338680021378,0.21323726456624,0.10661863228312,0.541401240978772,0.237415888332561,0.221182870688667,0.0661732438526505,0.185483033102099,0.0927415165510496,0.527524125246702,0.225343420066919,0.247132454686379,0.0738913138160377,0.196368539932061,0.0981842699660303,0.532966878661682,0.242757685795273,0.224275435543044,0.0762278736269981,0.208154989862582,0.104077494931291,0.538860103626943,0.233160621761658,0.227979274611399,0.0779641994753521,0.211427857072727,0.105713928536363,0.540496537232016,0.235142816296774,0.22436064647121,23,11,7,5,31,21,4,6,25,11,5,9,24,12,8,4,27,10,6,11,20,11,9,0,16,12,2,2,27,16,4,7
117,3,0.434782608695652,0.260869565217391,0.304347826086957,0.0832944685649342,0.21167550434609,0.105837752173045,0.328944856522607,0.269003059743743,0.40205208373365,0.103668828274775,0.286582746161741,0.143291373080871,0.291491235614782,0.305654020694336,0.402854743690882,0.0816195717748255,0.210659146558638,0.105329573279319,0.329453035416333,0.272645569903363,0.397901394680304,0.0783074345330351,0.196095829636202,0.0980479148181012,0.336734693877551,0.26530612244898,0.397959183673469,0.081543534943611,0.207635683310419,0.10381784165521,0.330964767040443,0.26929959516459,0.399735637794967,22,4,4,14,29,6,10,13,25,15,2,8,27,11,6,10,24,6,10,8,23,7,8,8,21,3,6,12,25,14,6,5
117,4,0.434782608695652,0.260869565217391,0.304347826086957,0.0402227651966397,0.107674844551609,0.0538374222758043,0.445796753441522,0.303692842747326,0.250510403811152,0.0915675575850322,0.258566130539377,0.129283065269688,0.505854007502307,0.319081231680425,0.175064760817268,0.0369516663213539,0.104374086917372,0.052187043458686,0.458526058688231,0.289313158683498,0.252160782628271,0.0331911140321008,0.0857375050792361,0.042868752539618,0.429906542056075,0.303738317757009,0.266355140186916,0.0353161490976739,0.0997312689335407,0.0498656344667704,0.457284488855904,0.288233319523909,0.254482191620186,26,7,1,18,18,4,11,3,27,14,10,3,31,11,9,11,32,20,7,5,30,15,11,4,21,6,15,0,29,15,1,13
117,5,0.434782608695652,0.260869565217391,0.304347826086957,0.00779782264182803,0.0197130515461332,0.00985652577306662,0.435427679817419,0.251013039444325,0.313559280738256,0.0119014173672242,0.0324802139523462,0.0162401069761731,0.446731473627926,0.244629458241218,0.308639068130856,0.0134253775264603,0.0379653949832272,0.0189826974916136,0.443951405820174,0.241886867725778,0.314161726454049,0.016458934411406,0.0455291222313372,0.0227645611156686,0.457547169811321,0.245283018867925,0.297169811320755,0.0139532269201961,0.0392793391101171,0.0196396695550586,0.446261161971242,0.241229895662333,0.312508942366426,35,12,10,13,21,5,10,6,20,2,10,8,22,8,6,8,32,21,1,10,28,17,6,5,25,16,4,5,29,16,5,8
118,1,0.391304347826087,0.304347826086957,0.304347826086957,0.0639988673051366,0.176420125848276,0.0882100629241378,0.479514410750225,0.242692264043152,0.277793325206624,0.0874120646786834,0.240901654832525,0.120450827416263,0.511755175242349,0.220039177377298,0.268205647380353,0.0686697467036739,0.184960723025135,0.0924803615125673,0.483784709338654,0.232439801256837,0.283775489404509,0.0712228306139283,0.176877470355731,0.0884387351778656,0.477272727272727,0.215909090909091,0.306818181818182,0.0637060287782509,0.173158145358706,0.0865790726793532,0.47788342050544,0.239477388827011,0.282639190667549,29,13,6,10,18,7,10,1,23,14,5,4,20,12,6,2,18,3,1,14,26,6,5,15,21,18,2,1,21,11,3,7
118,2,0.391304347826087,0.304347826086957,0.304347826086957,0.0160643913147744,0.0426604495960884,0.0213302247980443,0.369974123028043,0.308240705839356,0.321785171132601,0.0562860699839042,0.150925931780963,0.0754629658904813,0.315841381935606,0.320143309041121,0.364015309023273,0.00850559706282594,0.0231585274158365,0.0115792637079182,0.394272940672943,0.292768562379038,0.312958496948018,0.0103493889626959,0.029272492466638,0.014636246233319,0.405940594059406,0.297029702970297,0.297029702970297,0.010850666263592,0.030689717988629,0.0153448589943145,0.383548765582525,0.296758549336204,0.319692685081271,29,9,9,11,27,8,11,8,26,5,9,12,17,0,13,4,31,17,2,12,27,23,2,2,17,7,3,7,28,13,11,4
118,3,0.391304347826087,0.304347826086957,0.304347826086957,0.0557983103479117,0.157819694089883,0.0789098470449418,0.430436492739102,0.344125528218883,0.225437979042015,0.0524425749939077,0.148146524488474,0.0740732622442372,0.425147333169506,0.344578102987774,0.230274563842719,0.0554042290899649,0.154848327107167,0.0774241635535836,0.419596877064457,0.35347946040217,0.226923662533373,0.0584158574455354,0.163151097718467,0.0815755488592338,0.420792079207921,0.356435643564356,0.222772277227723,0.0577212716801237,0.161650170089053,0.0808250850445264,0.421812496009735,0.354664762947835,0.22352274104243,23,4,8,11,20,13,2,5,18,12,4,2,34,12,13,9,30,10,18,2,26,11,12,3,17,8,4,5,34,15,11,8
118,4,0.391304347826087,0.304347826086957,0.304347826086957,0.0280393240648289,0.075854982240399,0.0379274911201995,0.429231838946286,0.295405787168648,0.275362373885065,0.0880577717923504,0.244715636799926,0.122357818399963,0.51366216622605,0.263235804210417,0.223102029563533,0.0358457681295592,0.0911401622834789,0.0455700811417395,0.433322287755833,0.30789996729895,0.258777744945217,0.0351563572218813,0.0935441370223979,0.046772068511199,0.429292929292929,0.313131313131313,0.257575757575758,0.0358477956862662,0.0911437913437667,0.0455718956718834,0.43332563883546,0.307898430749467,0.258775930415073,18,5,2,11,21,10,10,1,27,5,15,7,33,19,8,6,14,5,1,8,30,17,8,5,33,11,15,7,22,13,3,6
118,5,0.391304347826087,0.304347826086957,0.304347826086957,0.166554980231852,0.443055821966457,0.221527910983228,0.612832258809315,0.262901117017887,0.124266624172797,0.143352100364849,0.359128861019308,0.179564430509654,0.562586247070045,0.312630357352653,0.124783395577302,0.158518762280074,0.423911889081065,0.211955944540532,0.603260292366619,0.261602006813866,0.135137700819515,0.171153934248608,0.454504706409682,0.227252353204841,0.618556701030928,0.262886597938144,0.118556701030928,0.168039418788127,0.448807234561164,0.224403617280582,0.615707965106669,0.259881767339318,0.124410267554014,24,12,10,2,19,16,2,1,26,14,11,1,21,10,8,3,16,10,4,2,37,30,4,3,28,11,9,8,23,17,3,3
119,1,0.347826086956522,0.347826086956522,0.304347826086957,0.0315773269660167,0.0892423377311177,0.0446211688655589,0.327066255334974,0.392447255822081,0.280486488842945,0.0765020173686068,0.196571631563772,0.0982858157818859,0.43613226596042,0.357805723734509,0.206062010305071,0.0285563801186299,0.0731085583772005,0.0365542791886003,0.344416320128481,0.384380366145122,0.271203313726397,0.0238675820260479,0.0666395774075579,0.033319788703779,0.35981308411215,0.369158878504673,0.271028037383178,0.02845342758713,0.0744984610833607,0.0372492305416804,0.342383559161633,0.385075317498202,0.272541123340165,25,9,6,10,28,12,11,5,19,7,10,2,23,1,7,15,36,18,9,9,22,1,13,8,36,17,15,4,25,12,8,5
119,2,0.347826086956522,0.347826086956522,0.304347826086957,0.0150827829523978,0.0425205427222846,0.0212602713611423,0.338691330365565,0.369086358317664,0.292222311316771,0.040823357047571,0.103182707029598,0.0515913535147992,0.344470751168757,0.399417440471321,0.256111808359922,0.00974271296643991,0.0258728792388038,0.0129364396194019,0.337250911899946,0.360762526575924,0.30198656152413,0.0123589588996956,0.0335144927536232,0.0167572463768116,0.34375,0.364583333333333,0.291666666666667,0.00985782796409922,0.0276422265253815,0.0138211132626907,0.339335093869772,0.361647200219212,0.299017705911015,23,1,14,8,18,8,7,3,29,12,4,13,23,13,6,4,19,7,9,3,19,5,8,6,32,13,7,12,29,7,15,7
119,3,0.347826086956522,0.347826086956522,0.304347826086957,0.0289636919947452,0.0802855482058926,0.0401427741029463,0.374951653367748,0.307683312853575,0.317365033778676,0.00791326793373904,0.0222896579453236,0.0111448289726618,0.34313361818687,0.358970915929184,0.297895465883946,0.0276365113062351,0.0714121558062474,0.0357060779031237,0.379444013715528,0.312120009053398,0.308435977231074,0.0255364868266249,0.0639632107023412,0.0319816053511706,0.379807692307692,0.317307692307692,0.302884615384615,0.0277472468745954,0.0711898789986463,0.0355949394993232,0.379927918810425,0.312231147457199,0.307840933732377,21,6,9,6,20,3,6,11,34,11,19,4,29,10,13,6,18,10,2,6,29,17,5,7,32,17,4,11,25,5,8,12
119,4,0.347826086956522,0.347826086956522,0.304347826086957,0.0820372409567694,0.231773969968238,0.115886984984119,0.463713071940641,0.294659454224438,0.241627473834921,0.0500088874159173,0.132313060995323,0.0661565304976617,0.40255656537747,0.28166955645886,0.31577387816367,0.0934430178400488,0.264284081587875,0.132142040793938,0.479968127750459,0.282876300564358,0.237155571685183,0.0962898520883625,0.272089761570828,0.136044880785414,0.483870967741935,0.28494623655914,0.231182795698925,0.0907912756145613,0.256794127807654,0.128397063903827,0.476223150860349,0.284106175142392,0.23967067399726,16,2,10,4,21,14,1,6,29,10,7,12,19,9,5,5,25,16,5,4,22,8,13,1,24,7,8,9,30,24,4,2
119,5,0.347826086956522,0.347826086956522,0.304347826086957,0.0398619733465389,0.100898338306959,0.0504491691534794,0.300815580838268,0.398275256110001,0.300909163051731,0.0278874576664776,0.072941236475985,0.0364706182379925,0.311355468718529,0.379060855550947,0.309583675730523,0.0374914387782674,0.0944375922992181,0.0472187961496091,0.303331264774625,0.395044883106131,0.301623852119244,0.0397076199904966,0.100464330941326,0.0502321654706627,0.300970873786408,0.398058252427184,0.300970873786408,0.0397332242928449,0.100676125311891,0.0503380626559455,0.301031763605252,0.398164149612467,0.30080408678228,20,4,7,9,19,7,8,4,27,12,10,5,25,4,10,11,32,11,11,10,24,5,15,4,30,9,13,8,29,10,8,11
120,1,0.304347826086957,0.391304347826087,0.304347826086957,0.0498669206139454,0.131134157950797,0.0655670789753985,0.369914905062355,0.336031182435503,0.294053912502142,0.141378949702365,0.397262389964164,0.198631194982082,0.502979021069038,0.272208775274179,0.224812203656782,0.0492524985111876,0.139195560484831,0.0695977802424156,0.373945606329372,0.354092025835502,0.271962367835126,0.050677577441864,0.140072820732491,0.0700364103662454,0.374384236453202,0.369458128078818,0.25615763546798,0.0486096300130972,0.135522086707333,0.0677610433536662,0.372108869440623,0.347390135515583,0.280500995043794,30,18,8,4,22,6,14,2,26,12,3,11,22,11,5,6,24,2,16,6,34,5,20,9,33,18,9,6,12,4,0,8
120,2,0.304347826086957,0.391304347826087,0.304347826086957,0.105955840184188,0.281751181620068,0.140875590810034,0.44522341689699,0.365087712957049,0.189688870145961,0.148614838870066,0.384736998938642,0.192368499469321,0.496716325556278,0.368436711539574,0.134846962904149,0.102535374621526,0.271576645984516,0.135788322992258,0.440136149079215,0.367471542157686,0.1923923087631,0.104583142551559,0.280193236714976,0.140096618357488,0.444444444444444,0.36231884057971,0.193236714975845,0.103902546602498,0.274860766511525,0.137430383255762,0.441778209342719,0.367625542646909,0.190596248010372,22,9,10,3,20,12,7,1,31,16,12,3,36,12,18,6,22,14,5,3,27,18,6,3,22,4,12,6,27,7,5,15
120,3,0.304347826086957,0.391304347826087,0.304347826086957,0.0338040774630914,0.0952933954829376,0.0476466977414688,0.324792177259282,0.343657650084618,0.3315501726561,0.0520543384495087,0.135946598412485,0.0679732992062424,0.372321125293199,0.332839050928068,0.294839823778733,0.0345615773477491,0.0977095306280743,0.0488547653140372,0.32748568451798,0.34244958251205,0.330064732969971,0.0264489040300516,0.0740885162799765,0.0370442581399883,0.327354260089686,0.354260089686099,0.318385650224215,0.0365006981663496,0.103067087465794,0.0515335437328971,0.327531604981364,0.33977080409319,0.332697590925447,31,5,11,15,29,11,8,10,27,11,11,5,22,2,12,8,29,3,22,4,31,15,2,14,26,12,3,11,28,14,10,4
120,4,0.304347826086957,0.391304347826087,0.304347826086957,0.0340216537282983,0.0961463859297719,0.0480731929648859,0.256274633122071,0.413627622320992,0.330097744556937,0.088057243789756,0.248904036877451,0.124452018438725,0.179895807648231,0.457388932646387,0.362715259705382,0.0326254401611473,0.0917919979833954,0.0458959989916977,0.258451827095259,0.410153935925009,0.331394236979733,0.0199237311165592,0.0548557496952459,0.0274278748476229,0.285046728971963,0.383177570093458,0.331775700934579,0.0272147479107981,0.0768773849173194,0.0384386924586597,0.265909133628297,0.412201176491648,0.321889689880056,32,7,18,7,30,26,4,0,30,5,13,12,24,1,9,14,23,1,13,9,26,13,7,6,23,4,11,8,26,4,7,15
120,5,0.304347826086957,0.391304347826087,0.304347826086957,0.0529044301131657,0.141019445799013,0.0705097228995067,0.290763274299835,0.334379176713702,0.374857548986463,0.0572264961481546,0.159124584771639,0.0795622923858194,0.331295850491807,0.311742055440268,0.356962094067926,0.0503182878414177,0.128454127519734,0.0642270637598671,0.29876839203467,0.332656718118507,0.368574889846824,0.0519208840242305,0.131304347826087,0.0656521739130435,0.3,0.33,0.37,0.0511168958400113,0.130425008022134,0.0652125040110669,0.298758282817551,0.331681387084425,0.369560330098023,29,9,12,8,20,4,6,10,26,9,6,11,21,10,3,8,39,17,10,12,27,5,13,9,20,1,5,14,18,5,11,2
121,1,0.260869565217391,0.434782608695652,0.304347826086957,0.0327864384632594,0.0923386561672913,0.0461693280836457,0.234080757700194,0.415402088129204,0.350517154170602,0.0536770838270273,0.147589687788092,0.0737948438940459,0.23938592779107,0.382471402227928,0.378142669981002,0.0312388424384024,0.0883347064410959,0.044167353220548,0.237930553903325,0.41355426678917,0.348515179307505,0.030996208222341,0.0840417779936847,0.0420208889968424,0.229050279329609,0.424581005586592,0.346368715083799,0.0315189219841366,0.0888190387134709,0.0444095193567355,0.235346732688568,0.415895921867741,0.348757345443692,20,10,3,7,22,6,8,8,21,1,14,6,24,4,18,2,16,2,8,6,22,4,5,13,26,7,7,12,28,7,13,8
121,2,0.260869565217391,0.434782608695652,0.304347826086957,0.03383335042838,0.093713914504644,0.046856957252322,0.214012607965069,0.466599327280523,0.319388064754408,0.0650462330691573,0.182866630230413,0.0914333151152065,0.169436250102185,0.471753963513315,0.3588097863845,0.02959169291424,0.0811420173425474,0.0405710086712736,0.220298556546118,0.463956159826992,0.315745283626891,0.0232455713120738,0.0616452337211675,0.0308226168605838,0.230046948356808,0.460093896713615,0.309859154929577,0.0263548538050706,0.0735157482115672,0.0367578741057836,0.224111691111608,0.45850116156314,0.317387147325252,29,13,12,4,25,1,13,11,24,2,10,12,23,3,17,3,25,4,18,3,34,7,16,11,22,2,8,12,31,17,4,10
121,3,0.260869565217391,0.434782608695652,0.304347826086957,0.0294173467810646,0.0733418360902586,0.0366709180451293,0.224198647172262,0.436103272252162,0.339698080575576,0.0297253447094025,0.0755845411236513,0.0377922705618256,0.257917155707939,0.399942747643279,0.342140096648782,0.0318344727554584,0.0791244203805034,0.0395622101902517,0.222480017762041,0.433609945960751,0.343910036277208,0.0266248885085128,0.0652173913043478,0.0326086956521739,0.228260869565217,0.434782608695652,0.33695652173913,0.0313448452606126,0.0796058391231609,0.0398029195615805,0.224070038020521,0.431779216330942,0.344150745648537,21,7,7,7,21,1,8,12,26,2,13,11,23,1,20,2,21,7,11,3,25,4,11,10,29,13,4,12,18,7,6,5
121,4,0.260869565217391,0.434782608695652,0.304347826086957,0.0228151696335436,0.0644133279198674,0.0322066639599337,0.275285874512275,0.402575944735719,0.322138180752006,0.0709468581856859,0.198890085525495,0.0994450427627475,0.322133214449466,0.335337565932905,0.342529219617629,0.0228640662540088,0.0646095887108546,0.0323047943554273,0.278225492511771,0.402477814340225,0.319296693148005,0.0230840016915554,0.0650959436482875,0.0325479718241438,0.279329608938547,0.402234636871508,0.318435754189944,0.022040841059782,0.0622726352237001,0.03113631761185,0.277700778303367,0.403646291083802,0.318652930612831,19,1,10,8,29,12,13,4,21,6,13,2,21,7,8,6,18,6,3,9,18,6,6,6,26,2,13,11,27,10,6,11
121,5,0.260869565217391,0.434782608695652,0.304347826086957,0.0167371117940608,0.0454401805626518,0.0227200902813259,0.283589655498717,0.42917099725615,0.287239347245133,0.0321189755748009,0.0880926992052715,0.0440463496026357,0.292504306122825,0.390736259093016,0.316759434784159,0.0231935285142255,0.0634392013480267,0.0317196006740133,0.292589165891405,0.426155363040163,0.281255471068433,0.0147728202908572,0.0407608695652174,0.0203804347826087,0.28125,0.428571428571429,0.290178571428571,0.0177117048850586,0.048449445526476,0.0242247227632381,0.285094287980629,0.428186481553649,0.286719230465722,23,7,16,0,32,12,10,10,30,5,17,8,30,8,12,10,23,6,6,11,27,10,11,6,35,10,14,11,24,5,10,9
122,1,0.217391304347826,0.478260869565217,0.304347826086957,0.0365073054537219,0.0894253821922255,0.0447126910961128,0.217390192380404,0.433549290436526,0.349060517183069,0.05372871707589,0.137815591595986,0.0689077957979929,0.224115266858724,0.409353073767224,0.366531659374052,0.0354462785741195,0.0890195281278744,0.0445097640639373,0.219675741358198,0.43375110550128,0.346573153140522,0.0360260345820968,0.0898550724637681,0.0449275362318841,0.219047619047619,0.433333333333333,0.347619047619048,0.0348951642971371,0.0859698432736269,0.0429849216368134,0.216892440669834,0.435774811606396,0.34733274772377,33,3,12,18,22,8,8,6,34,3,19,12,27,5,19,3,24,6,11,7,20,4,7,9,33,15,9,9,17,2,6,9
122,2,0.217391304347826,0.478260869565217,0.304347826086957,0.0310197609354968,0.0871848370127778,0.0435924185063889,0.173798885841437,0.504313149696104,0.321887964462459,0.0264735457155741,0.0726941844259074,0.0363470922129537,0.181044212134872,0.488660124715011,0.330295663150117,0.0210786387171058,0.0595502707249588,0.0297751353624794,0.187616168985347,0.491905657757196,0.320478173257458,0.0316453392647806,0.0889882161722876,0.0444941080861438,0.172897196261682,0.504672897196262,0.322429906542056,0.0311045997159873,0.0874518190049761,0.0437259095024881,0.173665394845338,0.504280483296082,0.32205412185858,28,7,9,12,30,5,13,12,26,3,15,8,25,5,11,9,29,4,21,4,26,2,12,12,27,7,13,7,23,4,14,5
122,3,0.217391304347826,0.478260869565217,0.304347826086957,0.0642749097735303,0.164087639268264,0.0820438196341318,0.292302811159763,0.396217049931086,0.311480138909152,0.0683649223242433,0.177793352853124,0.0888966764265619,0.306287980774388,0.400893242221806,0.292818777003806,0.0613226423021225,0.153189632305477,0.0765948161527384,0.290911223582079,0.401666053412479,0.307422723005442,0.0639128528059088,0.160501838632922,0.0802509193164612,0.293532338308458,0.398009950248756,0.308457711442786,0.0609668008497065,0.151838280327033,0.0759191401635164,0.290743519518584,0.402341729401701,0.306914751079715,26,13,10,3,25,10,10,5,33,4,16,13,27,11,10,6,27,6,12,9,17,6,4,7,16,2,4,10,30,7,14,9
