"GEN","Nsamp","rep","FIT","conv","rmse_p","theta_hat","hit_upper","p1_hat","p2_hat","p3_hat"
"DMstrong",25,15,"MN",TRUE,0.0432049379893857,NA,NA,0.24,0.32,0.44
"DMstrong",25,15,"DM",TRUE,0.109124743180126,0.102445427692867,FALSE,0.334801488477252,0.167532110523316,0.497666400999432
"MN",125,15,"MN",TRUE,0.0290287214094363,NA,NA,0.212,0.328,0.46
"MN",125,15,"DM",TRUE,0.0290287180618469,10000,TRUE,0.212000047305696,0.32799995953784,0.459999993156464
"DMpure",125,15,"MN",TRUE,0.00979795897113272,NA,NA,0.188,0.3,0.512
"DMpure",125,15,"DM",TRUE,0.00979728337802065,10000,TRUE,0.188000671727569,0.300000311409322,0.511999016863109
"DMstrong",125,15,"MN",TRUE,0.214165045389453,NA,NA,0.48,0.26,0.26
"DMstrong",125,15,"DM",TRUE,0.214165500222573,10000,TRUE,0.479999853535722,0.260001841933285,0.259998304530992
"MN",250,15,"MN",TRUE,0.0142361043360418,NA,NA,0.188,0.292,0.52
"MN",250,15,"DM",TRUE,0.0142563897765953,5342.7326444926,FALSE,0.188006910473803,0.291961184885069,0.520031904641127
"DMpure",250,15,"MN",TRUE,0.00326598632371091,NA,NA,0.196,0.304,0.5
"DMpure",250,15,"DM",TRUE,0.00326580914105965,10000,TRUE,0.196000153086614,0.303999719076463,0.500000127836923
"DMstrong",250,15,"MN",TRUE,0.263914127448052,NA,NA,0.186,0.63,0.184
"DMstrong",250,15,"DM",TRUE,0.265904235178983,0.173907531041907,FALSE,0.18227866193903,0.634163695549108,0.183557642511861
"MN",25,16,"MN",TRUE,0.032659863237109,NA,NA,0.24,0.3,0.46
"MN",25,16,"DM",TRUE,0.0324104558467587,22.7414997606227,FALSE,0.239394501459556,0.300593422333401,0.460012076207043
"DMpure",25,16,"MN",TRUE,0.0282842712474619,NA,NA,0.16,0.32,0.52
"DMpure",25,16,"DM",TRUE,0.0282837356485757,10000,TRUE,0.160000757452353,0.319999883240582,0.519999359307065
"DMstrong",25,16,"MN",TRUE,0.133666251038423,NA,NA,0.16,0.48,0.36
"DMstrong",25,16,"DM",TRUE,0.12472967822682,0.592589047222497,FALSE,0.154139478488189,0.470439068529704,0.375421452982107
"MN",125,16,"MN",TRUE,0.0376651917115347,NA,NA,0.236,0.248,0.516
"MN",125,16,"DM",TRUE,0.0376651941249307,10000,TRUE,0.236003495627394,0.248001024363152,0.515995480009453
"DMpure",125,16,"MN",TRUE,0.0113137084989848,NA,NA,0.192,0.316,0.492
"DMpure",125,16,"DM",TRUE,0.011313543010899,10000,TRUE,0.191998328317007,0.315999765831182,0.49200190585181
"DMstrong",125,16,"MN",TRUE,0.0397324384686703,NA,NA,0.176,0.268,0.556
"DMstrong",125,16,"DM",TRUE,0.0466258178858682,0.114243039933305,FALSE,0.147209149224518,0.292178545107828,0.560612305667653
"MN",250,16,"MN",TRUE,0.0402326567189723,NA,NA,0.194,0.254,0.552
"MN",250,16,"DM",TRUE,0.0402323577921803,10000,TRUE,0.193999909899392,0.254000421486796,0.551999668613812
"DMpure",250,16,"MN",TRUE,0.0145143607047182,NA,NA,0.18,0.306,0.514
"DMpure",250,16,"DM",TRUE,0.0145142495546188,10000,TRUE,0.180000143745223,0.305999994060206,0.513999862194572
"DMstrong",250,16,"MN",TRUE,0.124974664099035,NA,NA,0.126,0.198,0.676
"DMstrong",250,16,"DM",TRUE,0.131017342992662,0.0723700571517902,FALSE,0.124254458951884,0.191430713703685,0.684314827344431
"MN",25,17,"MN",TRUE,0.0748331477354788,NA,NA,0.3,0.22,0.48
"MN",25,17,"DM",TRUE,0.074833069597161,10000,TRUE,0.300001830389319,0.220003953582262,0.479994216028419
"DMpure",25,17,"MN",TRUE,0.149666295470958,NA,NA,0.24,0.46,0.3
"DMpure",25,17,"DM",TRUE,0.14966601712897,10000,TRUE,0.239998996006641,0.460000322173587,0.300000681819772
"DMstrong",25,17,"MN",TRUE,0.0282842712474619,NA,NA,0.16,0.32,0.52
"DMstrong",25,17,"DM",TRUE,0.0641761000893842,0.320774014121931,FALSE,0.109279127574944,0.343091027952327,0.547629844472729
"MN",125,17,"MN",TRUE,0.0397324384686702,NA,NA,0.232,0.324,0.444
"MN",125,17,"DM",TRUE,0.0397316683404555,10000,TRUE,0.231999239545555,0.323999689034421,0.444001071420025
"DMpure",125,17,"MN",TRUE,0.0353270434653114,NA,NA,0.152,0.336,0.512
"DMpure",125,17,"DM",TRUE,0.0358487437392875,4.18455178456506,FALSE,0.15133397808833,0.33663798454367,0.512028037368
"DMstrong",125,17,"MN",TRUE,0.140551295499781,NA,NA,0.368,0.308,0.324
"DMstrong",125,17,"DM",TRUE,0.138140058698231,0.388111868885253,FALSE,0.361998311412812,0.313559947770066,0.324441740817122
"MN",250,17,"MN",TRUE,0.0146969384566991,NA,NA,0.218,0.282,0.5
"MN",250,17,"DM",TRUE,0.0146982888453319,10000,TRUE,0.218005979745008,0.282002675102716,0.499991345152276
"DMpure",250,17,"MN",TRUE,0.0157480157480236,NA,NA,0.222,0.286,0.492
"DMpure",250,17,"DM",TRUE,0.0156053109600642,1.67799476767858,FALSE,0.221706319849758,0.285694977653841,0.492598702496401
"DMstrong",250,17,"MN",TRUE,0.0780427233421968,NA,NA,0.284,0.32,0.396
"DMstrong",250,17,"DM",TRUE,0.0670478693459813,0.0565781815471162,FALSE,0.258068710755336,0.335882081671538,0.406049207573126
"MN",25,18,"MN",TRUE,0.0282842712474619,NA,NA,0.18,0.28,0.54
"MN",25,18,"DM",TRUE,0.0282790964840214,10000,TRUE,0.180002479399312,0.280004838844527,0.53999268175616
"DMpure",25,18,"MN",TRUE,0.0711805216802087,NA,NA,0.14,0.26,0.6
"DMpure",25,18,"DM",TRUE,0.0712982605318379,3.66749461953427,FALSE,0.136570336223831,0.263835002430209,0.599594661345961
"DMstrong",25,18,"MN",TRUE,0.145143607047182,NA,NA,0.34,0.1,0.56
"DMstrong",25,18,"DM",TRUE,0.14774863591416,0.14102742007744,FALSE,0.358410406301613,0.10279438793778,0.538795205760606
"MN",125,18,"MN",TRUE,0.0331461410524161,NA,NA,0.236,0.256,0.508
"MN",125,18,"DM",TRUE,0.0331462133937122,10000,TRUE,0.236000107994968,0.255999919814544,0.507999972190489
"DMpure",125,18,"MN",TRUE,0.00326598632371091,NA,NA,0.196,0.3,0.504
"DMpure",125,18,"DM",TRUE,0.00383335092345984,0.946919773398673,FALSE,0.194580267038811,0.302601515543194,0.502818217417995
"DMstrong",125,18,"MN",TRUE,0.0235513623102076,NA,NA,0.232,0.292,0.476
"DMstrong",125,18,"DM",TRUE,0.0235515503738192,10000,TRUE,0.232000436014618,0.291999304395407,0.476000259589975
"MN",250,18,"MN",TRUE,0.012328828005938,NA,NA,0.216,0.286,0.498
"MN",250,18,"DM",TRUE,0.0123289369945803,10000,TRUE,0.216000613785774,0.286000584841431,0.497998801372795
"DMpure",250,18,"MN",TRUE,0.0101980390271856,NA,NA,0.204,0.31,0.486
"DMpure",250,18,"DM",TRUE,0.0101971701118396,10000,TRUE,0.203999725024799,0.309999098577178,0.486001176398023
"DMstrong",250,18,"MN",TRUE,0.209958726102695,NA,NA,0.228,0.542,0.23
"DMstrong",250,18,"DM",TRUE,0.200210142246378,0.0608964353041238,FALSE,0.231351959650962,0.528022486638724,0.240625553710313
"MN",25,19,"MN",TRUE,0.0653197264742181,NA,NA,0.2,0.22,0.58
"MN",25,19,"DM",TRUE,0.0653165777166287,10000,TRUE,0.199999631555831,0.22000404064743,0.579996327796739
"DMpure",25,19,"MN",TRUE,0.0711805216802087,NA,NA,0.14,0.26,0.6
"DMpure",25,19,"DM",TRUE,0.0711817749289388,10000,TRUE,0.139998202716767,0.260000142466147,0.600001654817086
"DMstrong",25,19,"MN",TRUE,0.0816496580927726,NA,NA,0.2,0.2,0.6
"DMstrong",25,19,"DM",TRUE,0.0799161320674473,2.72967763081374,FALSE,0.201421668370439,0.201420036916972,0.597158294712589
"MN",125,19,"MN",TRUE,0.0428330090778907,NA,NA,0.248,0.244,0.508
"MN",125,19,"DM",TRUE,0.0428253890294044,10000,TRUE,0.24800073881166,0.244015763982535,0.507983497205805
"DMpure",125,19,"MN",TRUE,0.0246576560118759,NA,NA,0.196,0.332,0.472
"DMpure",125,19,"DM",TRUE,0.0246582949710234,10000,TRUE,0.196000435684933,0.332000613484086,0.471998950830981
"DMstrong",125,19,"MN",TRUE,0.0941488183675186,NA,NA,0.18,0.424,0.396
"DMstrong",125,19,"DM",TRUE,0.10572768203537,0.0867184435582731,FALSE,0.203822649109218,0.427535786800567,0.368641564090215
"MN",250,19,"MN",TRUE,0.0345639503915086,NA,NA,0.184,0.268,0.548
"MN",250,19,"DM",TRUE,0.0345673482635749,10000,TRUE,0.18399934462368,0.267996120164337,0.548004535211983
"DMpure",250,19,"MN",TRUE,0.0337441352929167,NA,NA,0.234,0.254,0.512
"DMpure",250,19,"DM",TRUE,0.0337441365382057,10000,TRUE,0.234000046136702,0.254000015326671,0.511999938536627
"DMstrong",250,19,"MN",TRUE,0.0781280999384984,NA,NA,0.31,0.236,0.454
"DMstrong",250,19,"DM",TRUE,0.108733026449083,0.0240233222763726,FALSE,0.353763729030311,0.221760458356329,0.42447581261336
"MN",25,20,"MN",TRUE,0.0748331477354788,NA,NA,0.18,0.22,0.6
"MN",25,20,"DM",TRUE,0.0748327779436532,10000,TRUE,0.179999399895711,0.220000861283076,0.599999738821214
"DMpure",25,20,"MN",TRUE,0.058878405775519,NA,NA,0.28,0.24,0.48
"DMpure",25,20,"DM",TRUE,0.0512431968703815,1.44287935750518,FALSE,0.270076329690905,0.248968747552909,0.480954922756185
"DMstrong",25,20,"MN",TRUE,0.149666295470958,NA,NA,0.24,0.46,0.3
"DMstrong",25,20,"DM",TRUE,0.136615445762437,0.366038181870466,FALSE,0.25621819610673,0.431969963198202,0.311811840695068
"MN",125,20,"MN",TRUE,0.0344093010681705,NA,NA,0.24,0.304,0.456
"MN",125,20,"DM",TRUE,0.0353999063389799,1.72220812431209,FALSE,0.241710203532152,0.303122476180678,0.45516732028717
"DMpure",125,20,"MN",TRUE,0.0169705627484772,NA,NA,0.188,0.324,0.488
"DMpure",125,20,"DM",TRUE,0.0169703393000328,10000,TRUE,0.187999745922366,0.323999683991462,0.488000570086171
"DMstrong",125,20,"MN",TRUE,0.106182233291011,NA,NA,0.332,0.296,0.372
"DMstrong",125,20,"DM",TRUE,0.120425418366803,0.073141453891013,FALSE,0.332402747163866,0.326564765126246,0.341032487709887
"MN",250,20,"MN",TRUE,0.0145143607047182,NA,NA,0.206,0.314,0.48
"MN",250,20,"DM",TRUE,0.0145138445226082,10000,TRUE,0.205996666853612,0.314001887578368,0.48000144556802
"DMpure",250,20,"MN",TRUE,0.0228619042659763,NA,NA,0.188,0.332,0.48
"DMpure",250,20,"DM",TRUE,0.0228619438189691,10000,TRUE,0.188000064736556,0.332000042209065,0.479999893054379
"DMstrong",250,20,"MN",TRUE,0.10339568011608,NA,NA,0.266,0.38,0.354
"DMstrong",250,20,"DM",TRUE,0.084919695049283,0.0340637670629889,FALSE,0.271356975344206,0.347976568739268,0.380666455916526
"MN",25,21,"MN",TRUE,0.0282842712474619,NA,NA,0.16,0.32,0.52
"MN",25,21,"DM",TRUE,0.0282874117488204,10000,TRUE,0.159995581158694,0.320038952419245,0.519965466422061
"DMpure",25,21,"MN",TRUE,0.0711805216802087,NA,NA,0.14,0.4,0.46
"DMpure",25,21,"DM",TRUE,0.0713272371757261,16.8278374789557,FALSE,0.140290470926834,0.400263863721837,0.459445665351329
"DMstrong",25,21,"MN",TRUE,0.0711805216802087,NA,NA,0.24,0.36,0.4
"DMstrong",25,21,"DM",TRUE,0.0711700116271654,157.427523208409,FALSE,0.239906648251074,0.36006761314428,0.400025738604645
"MN",125,21,"MN",TRUE,0.0282842712474619,NA,NA,0.18,0.28,0.54
"MN",125,21,"DM",TRUE,0.0282841965642038,10000,TRUE,0.180001330854749,0.279998774790551,0.539999894354701
"DMpure",125,21,"MN",TRUE,0.0181842422626478,NA,NA,0.18,0.296,0.524
"DMpure",125,21,"DM",TRUE,0.018182175253424,10000,TRUE,0.180003361925658,0.295998744232479,0.523997893841863
"DMstrong",125,21,"MN",TRUE,0.0339411254969543,NA,NA,0.224,0.324,0.452
"DMstrong",125,21,"DM",TRUE,0.0294720965987102,0.34221014039799,FALSE,0.219676010153384,0.3219825493688,0.458341440477816
"MN",250,21,"MN",TRUE,0.0342150064542836,NA,NA,0.164,0.346,0.49
"MN",250,21,"DM",TRUE,0.0342157151211582,10000,TRUE,0.163998949966587,0.346000811430369,0.490000238603044
"DMpure",250,21,"MN",TRUE,0.0200665559243899,NA,NA,0.182,0.29,0.528
"DMpure",250,21,"DM",TRUE,0.0200664992756183,10000,TRUE,0.181999975509735,0.290000119389383,0.527999905100882
"DMstrong",250,21,"MN",TRUE,0.140541808726087,NA,NA,0.116,0.498,0.386
"DMstrong",250,21,"DM",TRUE,0.144417087671894,0.0929427704331108,FALSE,0.121296542572548,0.502565598097339,0.376137859330113
"MN",25,22,"MN",TRUE,0.0489897948556636,NA,NA,0.14,0.3,0.56
"MN",25,22,"DM",TRUE,0.0489894210765414,10000,TRUE,0.140000088070412,0.300000739434137,0.559999172495451
"DMpure",25,22,"MN",TRUE,0.0748331477354788,NA,NA,0.12,0.4,0.48
"DMpure",25,22,"DM",TRUE,0.0735504323448498,3.22540907653792,FALSE,0.123767372599637,0.399402030118443,0.47683059728192
"DMstrong",25,22,"MN",TRUE,0.107082522694727,NA,NA,0.18,0.44,0.38
"DMstrong",25,22,"DM",TRUE,0.0882968255873558,0.285102781508957,FALSE,0.209117471930254,0.403293699762615,0.387588828307131
"MN",125,22,"MN",TRUE,0.0391918358845308,NA,NA,0.2,0.348,0.452
"MN",125,22,"DM",TRUE,0.039189373339446,10000,TRUE,0.200001647309871,0.3479961603344,0.452002192355729
"DMpure",125,22,"MN",TRUE,0.0142361043360418,NA,NA,0.18,0.308,0.512
"DMpure",125,22,"DM",TRUE,0.0142361620153853,10000,TRUE,0.179999862701973,0.308000482582474,0.511999654715553
"DMstrong",125,22,"MN",TRUE,0.0919710099252295,NA,NA,0.284,0.344,0.372
"DMstrong",125,22,"DM",TRUE,0.0863081049622958,0.316055143476678,FALSE,0.276924255294331,0.343608742238766,0.379467002466903
"MN",250,22,"MN",TRUE,0.0230362033908947,NA,NA,0.196,0.274,0.53
"MN",250,22,"DM",TRUE,0.023036583007912,10000,TRUE,0.1959981629116,0.274000646939106,0.530001190149295
"DMpure",250,22,"MN",TRUE,0.0297993288515027,NA,NA,0.218,0.324,0.458
"DMpure",250,22,"DM",TRUE,0.0297535490282359,16.7366235966136,FALSE,0.217943945556348,0.323988937905037,0.458067116538616
"DMstrong",250,22,"MN",TRUE,0.0637704215656966,NA,NA,0.16,0.39,0.45
"DMstrong",250,22,"DM",TRUE,0.0631784094620726,0.182022501903192,FALSE,0.154745857509261,0.389345240238582,0.455908902252157
"MN",25,23,"MN",TRUE,0.0163299316185545,NA,NA,0.18,0.3,0.52
"MN",25,23,"DM",TRUE,0.016329461801655,10000,TRUE,0.180000257695493,0.300000635435833,0.519999106868674
"DMpure",25,23,"MN",TRUE,0.0711805216802088,NA,NA,0.1,0.34,0.56
"DMpure",25,23,"DM",TRUE,0.0711841281563628,10000,TRUE,0.0999946654141985,0.340004170262914,0.560001164322887
"DMstrong",25,23,"MN",TRUE,0.163299316185545,NA,NA,0.4,0.3,0.3
"DMstrong",25,23,"DM",TRUE,0.157365427178046,1.41998601308919,FALSE,0.394821193987999,0.295752396121352,0.309426409890649
"MN",125,23,"MN",TRUE,0.0267332502076846,NA,NA,0.208,0.264,0.528
"MN",125,23,"DM",TRUE,0.0267331910262874,10000,TRUE,0.207999950370674,0.264000089670635,0.527999959958692
"DMpure",125,23,"MN",TRUE,0.0772183052563747,NA,NA,0.268,0.34,0.392
"DMpure",125,23,"DM",TRUE,0.0772643743234152,10000,TRUE,0.268044352651325,0.340019365146539,0.391936282202136
"DMstrong",125,23,"MN",TRUE,0.13580378001612,NA,NA,0.26,0.112,0.628
"DMstrong",125,23,"DM",TRUE,0.135873622375378,32.3395374441706,FALSE,0.260066483514261,0.111895650652698,0.628037865833041
"MN",250,23,"MN",TRUE,0.00489897948556636,NA,NA,0.194,0.306,0.5
"MN",250,23,"DM",TRUE,0.00442597237554783,2.23441850698264,FALSE,0.194717098428686,0.305548693542037,0.499734208029276
"DMpure",250,23,"MN",TRUE,0.00282842712474619,NA,NA,0.196,0.302,0.502
"DMpure",250,23,"DM",TRUE,0.00283273858139602,10000,TRUE,0.195993910848747,0.302010050998121,0.501996038153132
"DMstrong",250,23,"MN",TRUE,0.0459855049626148,NA,NA,0.158,0.364,0.478
"DMstrong",250,23,"DM",TRUE,0.0331919487686409,0.0446493500524933,FALSE,0.19343942495321,0.343532956203642,0.463027618843148
"MN",25,24,"MN",TRUE,0.0326598632371091,NA,NA,0.16,0.3,0.54
"MN",25,24,"DM",TRUE,0.0326593963855807,10000,TRUE,0.16000027956705,0.300000584420335,0.539999136012616
"DMpure",25,24,"MN",TRUE,0.0432049379893858,NA,NA,0.18,0.26,0.56
"DMpure",25,24,"DM",TRUE,0.0432022549566985,10000,TRUE,0.180000758233207,0.260002871023226,0.559996370743566
"DMstrong",25,24,"MN",TRUE,0.310268700752536,NA,NA,0.62,0.2,0.18
"DMstrong",25,24,"DM",TRUE,0.310268210330342,10000,TRUE,0.619999157493533,0.200000758938768,0.180000083567699
"MN",125,24,"MN",TRUE,0.0344093010681705,NA,NA,0.16,0.296,0.544
"MN",125,24,"DM",TRUE,0.034410882087453,10000,TRUE,0.159998647274831,0.295998967169856,0.544002385555314
"DMpure",125,24,"MN",TRUE,0.0340978982734518,NA,NA,0.22,0.252,0.528
"DMpure",125,24,"DM",TRUE,0.034098197925642,10000,TRUE,0.220000734839044,0.251999519329488,0.527999745831468
"DMstrong",125,24,"MN",TRUE,0.0518459255872629,NA,NA,0.248,0.324,0.428
"DMstrong",125,24,"DM",TRUE,0.0780340657754956,0.0380110592762946,FALSE,0.310127533141271,0.2510939899482,0.438778476910529
"MN",250,24,"MN",TRUE,0.01796292478041,NA,NA,0.2,0.322,0.478
"MN",250,24,"DM",TRUE,0.0180667609400762,7.05603872706358,FALSE,0.199908490489628,0.322172785640642,0.47791872386973
"DMpure",250,24,"MN",TRUE,0.0176635217326557,NA,NA,0.218,0.306,0.476
"DMpure",250,24,"DM",TRUE,0.0176678094840998,10000,TRUE,0.218004898732292,0.306000715439308,0.4759943858284
"DMstrong",250,24,"MN",TRUE,0.0384013888637725,NA,NA,0.168,0.354,0.478
"DMstrong",250,24,"DM",TRUE,0.0393035582486444,0.644100445811008,FALSE,0.165579832980541,0.355006824285507,0.479413342733952
"MN",25,25,"MN",TRUE,0.0282842712474619,NA,NA,0.18,0.28,0.54
"MN",25,25,"DM",TRUE,0.028283436982298,10000,TRUE,0.180000939889276,0.280000239941875,0.539998820168849
"DMpure",25,25,"MN",TRUE,0.0653197264742181,NA,NA,0.28,0.3,0.42
"DMpure",25,25,"DM",TRUE,0.065319635423701,10000,TRUE,0.279999948319006,0.299999880334546,0.420000171346448
"DMstrong",25,25,"MN",TRUE,0.127540843131393,NA,NA,0.3,0.12,0.58
"DMstrong",25,25,"DM",TRUE,0.145674047966893,0.291604496853936,FALSE,0.300635910531557,0.0940038429518125,0.60536024651663
"MN",125,25,"MN",TRUE,0.0416973220562984,NA,NA,0.244,0.312,0.444
"MN",125,25,"DM",TRUE,0.0416973154395052,10000,TRUE,0.243999959866835,0.312000046847161,0.443999993286004
"DMpure",125,25,"MN",TRUE,0.0181842422626478,NA,NA,0.18,0.296,0.524
"DMpure",125,25,"DM",TRUE,0.0173624286623056,2.0052896326481,FALSE,0.181259588424023,0.295630532427507,0.52310987914847
"DMstrong",125,25,"MN",TRUE,0.172170458170578,NA,NA,0.432,0.248,0.32
"DMstrong",125,25,"DM",TRUE,0.154708289286788,0.0818284837680776,FALSE,0.41168603769911,0.242050072964452,0.346263889336438
"MN",250,25,"MN",TRUE,0.0107082522694727,NA,NA,0.198,0.288,0.514
"MN",250,25,"DM",TRUE,0.0107102170894056,10000,TRUE,0.198000914114773,0.287997009848215,0.514002076037011
"DMpure",250,25,"MN",TRUE,0.0635819680936873,NA,NA,0.14,0.272,0.588
"DMpure",250,25,"DM",TRUE,0.0635820611793251,10000,TRUE,0.140000708809349,0.271998942598019,0.588000348592632
"DMstrong",250,25,"MN",TRUE,0.156903367289127,NA,NA,0.136,0.516,0.348
"DMstrong",250,25,"DM",TRUE,0.15894603733575,0.0573992393609782,FALSE,0.163188370740969,0.510446024326803,0.326365604932228
"MN",25,26,"MN",TRUE,0.0326598632371091,NA,NA,0.2,0.34,0.46
"MN",25,26,"DM",TRUE,0.0416614794449965,0.627093267019723,FALSE,0.21431443044535,0.342338654454377,0.443346915100273
"DMpure",25,26,"MN",TRUE,0.0432049379893857,NA,NA,0.24,0.24,0.52
"DMpure",25,26,"DM",TRUE,0.0442755951945187,7.17763509532317,FALSE,0.240467919897618,0.23838666005205,0.521145420050332
"DMstrong",25,26,"MN",TRUE,0.117756811551038,NA,NA,0.24,0.14,0.62
"DMstrong",25,26,"DM",TRUE,0.101845126114971,0.160395123534474,FALSE,0.139779386806211,0.216802085889019,0.643418527304769
"MN",125,26,"MN",TRUE,0.0625672971021337,NA,NA,0.252,0.336,0.412
"MN",125,26,"DM",TRUE,0.0625679014946864,10000,TRUE,0.251998261858385,0.33600287725565,0.411998860885965
"DMpure",125,26,"MN",TRUE,0.0525610755851387,NA,NA,0.268,0.292,0.44
"DMpure",125,26,"DM",TRUE,0.0525622692724682,10000,TRUE,0.268000415087803,0.292002597834021,0.439996987078177
"DMstrong",125,26,"MN",TRUE,0.120929731662648,NA,NA,0.076,0.464,0.46
"DMstrong",125,26,"DM",TRUE,0.116499996452728,0.422610631499165,FALSE,0.0844181965158581,0.459471818278771,0.456109985205371
"MN",250,26,"MN",TRUE,0.0224499443206437,NA,NA,0.17,0.306,0.524
"MN",250,26,"DM",TRUE,0.0224417466066329,10000,TRUE,0.17001101162098,0.305997638175505,0.523991350203515
"DMpure",250,26,"MN",TRUE,0.0370944739819828,NA,NA,0.22,0.248,0.532
"DMpure",250,26,"DM",TRUE,0.0370947568449673,10000,TRUE,0.220001600257626,0.247999396676035,0.531999003066339
"DMstrong",250,26,"MN",TRUE,0.183390294181562,NA,NA,0.456,0.208,0.336
"DMstrong",250,26,"DM",TRUE,0.201287490786975,0.0279863107201589,FALSE,0.470792632360448,0.240620087414326,0.288587280225227
"MN",25,27,"MN",TRUE,0.032659863237109,NA,NA,0.24,0.26,0.5
"MN",25,27,"DM",TRUE,0.0326592070223263,10000,TRUE,0.23999992821668,0.26000153564824,0.49999853613508
"DMpure",25,27,"MN",TRUE,0.0489897948556636,NA,NA,0.14,0.3,0.56
"DMpure",25,27,"DM",TRUE,0.0495730910542453,14.2693128136267,FALSE,0.138821251078774,0.300939626648297,0.560239122272929
"DMstrong",25,27,"MN",TRUE,0.142361043360417,NA,NA,0.08,0.5,0.42
"DMstrong",25,27,"DM",TRUE,0.136821338463514,1.13521815766041,FALSE,0.0952313059801398,0.493266420225264,0.411502273794596
"MN",125,27,"MN",TRUE,0.0290287214094363,NA,NA,0.188,0.272,0.54
"MN",125,27,"DM",TRUE,0.0295240980152274,2.55508795472991,FALSE,0.187814802952405,0.271507207459034,0.540677989588561
"DMpure",125,27,"MN",TRUE,0.0397324384686703,NA,NA,0.168,0.276,0.556
"DMpure",125,27,"DM",TRUE,0.0399000152664311,1.17490842840113,FALSE,0.170025563983018,0.273584721507796,0.556389714509186
"DMstrong",125,27,"MN",TRUE,0.0424578222082418,NA,NA,0.228,0.24,0.532
"DMstrong",125,27,"DM",TRUE,0.0421590013774286,0.0616822339357887,FALSE,0.185189390957392,0.25738974203768,0.557420867004928
"MN",250,27,"MN",TRUE,0.0369864840178139,NA,NA,0.206,0.252,0.542
"MN",250,27,"DM",TRUE,0.0369864257325722,10000,TRUE,0.20600009686032,0.252000033114839,0.54199987002484
"DMpure",250,27,"MN",TRUE,0.0149666295470958,NA,NA,0.22,0.296,0.484
"DMpure",250,27,"DM",TRUE,0.0149658527701991,10000,TRUE,0.219999876610987,0.295997463245835,0.484002660143178
"DMstrong",250,27,"MN",TRUE,0.117609523423913,NA,NA,0.364,0.242,0.394
"DMstrong",250,27,"DM",TRUE,0.115566010415792,0.27926206828353,FALSE,0.361614409468402,0.240260332717277,0.398125257814322
"MN",25,28,"MN",TRUE,0.0711805216802087,NA,NA,0.3,0.26,0.44
"MN",25,28,"DM",TRUE,0.0711788143899032,10000,TRUE,0.29999787357661,0.259998782303855,0.440003344119535
"DMpure",25,28,"MN",TRUE,0.0489897948556636,NA,NA,0.2,0.24,0.56
"DMpure",25,28,"DM",TRUE,0.0489894930487396,10000,TRUE,0.200001397074518,0.239999671111422,0.55999893181406
"DMstrong",25,28,"MN",TRUE,0.0432049379893857,NA,NA,0.22,0.24,0.54
"DMstrong",25,28,"DM",TRUE,0.0386203583715641,0.10622275193293,FALSE,0.145581904108621,0.331246528693573,0.523171567197806
"MN",125,28,"MN",TRUE,0.0181842422626478,NA,NA,0.204,0.276,0.52
"MN",125,28,"DM",TRUE,0.0181859383095591,10000,TRUE,0.203999504574924,0.275998077349935,0.520002418075141
"DMpure",125,28,"MN",TRUE,0.0181842422626478,NA,NA,0.196,0.28,0.524
"DMpure",125,28,"DM",TRUE,0.0181844844108808,10000,TRUE,0.195999774097837,0.279999843532661,0.524000382369502
"DMstrong",125,28,"MN",TRUE,0.0326598632371091,NA,NA,0.2,0.34,0.46
"DMstrong",125,28,"DM",TRUE,0.0355134077187807,0.473517151674191,FALSE,0.20129680862497,0.342831958004809,0.455871233370221
"MN",250,28,"MN",TRUE,0.0184028983224564,NA,NA,0.226,0.286,0.488
"MN",250,28,"DM",TRUE,0.0189031000235101,1.852903059742,FALSE,0.226682152234708,0.285231391101538,0.488086456663754
"DMpure",250,28,"MN",TRUE,0.0170489491367259,NA,NA,0.176,0.314,0.51
