"p1","p2","p3","rmse_i","rmse_ii","rmse_iii","rmse_iv","rmse_v","N1"
0.486486486486487,0.405405405405405,0.108108108108108,0.0958387166427077,0.0958407253047389,0.087748639677361,0.0958404149124074,0.0958404086736674,76
0.459459459459459,0.432432432432432,0.108108108108108,0.084017537947628,0.0840160032705038,0.0752596473356275,0.0840172878815365,0.0840247589584547,151
0.432432432432432,0.459459459459459,0.108108108108108,0.0900186664411357,0.0900185449773827,0.0795883704703039,0.090018694135658,0.0900152210569881,54
0.405405405405405,0.486486486486487,0.108108108108108,0.0772410654800838,0.0772403378479328,0.0730820235064612,0.0772404056730081,0.0772403050216802,405
0.378378378378378,0.513513513513513,0.108108108108108,0.0274920856370452,0.0274923344841456,0.0256060529812253,0.027492341581621,0.0274919919557907,829
0.351351351351351,0.540540540540541,0.108108108108108,0.491466006761089,0.0457999195554162,0.0475817600168211,0.0457998732688835,0.0458001766200809,593
0.324324324324324,0.567567567567568,0.108108108108108,0.0305520471101911,0.0305522321838025,0.0294762487502435,0.0305520798580411,0.0305516735959258,985
0.837837837837838,0.027027027027027,0.135135135135135,0.070470481136142,0.0704711186533478,0.0306888493072874,0.0704711786156319,0.0704712235450687,61
0.810810810810811,0.0540540540540541,0.135135135135135,0.151523906458643,0.151514575321937,0.156441625516111,0.151522246807081,0.151520706722043,186
0.783783783783784,0.0810810810810811,0.135135135135135,0.0769396047880012,0.638522376343268,0.0817950040858402,0.0769387381227331,0.0769391260608116,205
0.756756756756757,0.108108108108108,0.135135135135135,0.0820362701276072,0.0820438613917533,0.075294894470285,0.082036037044483,0.0820343920183593,217
0.72972972972973,0.135135135135135,0.135135135135135,0.014753177865388,0.0147510766682658,0.0214721442429921,0.0147519907759454,0.0147513516558542,347
0.702702702702703,0.162162162162162,0.135135135135135,0.157523923405337,0.157523581835209,0.160117028384129,0.157523953210954,0.157524350780606,281
0.675675675675676,0.189189189189189,0.135135135135135,0.11523517712346,0.115236363883423,0.103322199173816,0.115235943687333,0.115238061895118,113
0.648648648648649,0.216216216216216,0.135135135135135,0.180733853890372,0.180738889124377,0.182472191916344,0.180722462635368,0.180708959527083,114
0.621621621621622,0.243243243243243,0.135135135135135,0.271842275719167,0.271840962076608,0.263619609137028,0.271842275128191,0.271841107360006,74
0.594594594594595,0.27027027027027,0.135135135135135,0.0772438162448634,0.0772431729121652,0.0683319194787427,0.077243250753399,0.0772415934083858,193
0.567567567567568,0.297297297297297,0.135135135135135,0.0360957086582305,0.0360964424674068,0.0362065584803599,0.0360954070518799,0.0360945799840219,256
0.540540540540541,0.324324324324324,0.135135135135135,0.0850093046686767,0.0850103410535593,0.0832371417477802,0.0850099467908014,0.0850093298974328,63
0.513513513513513,0.351351351351351,0.135135135135135,0.153348091861454,0.153349072383071,0.148306691979353,0.153349267236381,0.15334939726985,317
0.486486486486487,0.378378378378378,0.135135135135135,0.066189824079717,0.0661903587651464,0.0682888130181651,0.0661903723760624,0.0661932156008536,529
0.459459459459459,0.405405405405405,0.135135135135135,0.130874008783843,0.351508355250223,0.131224065503471,0.130867000347253,0.130866863871447,160
0.432432432432432,0.432432432432432,0.135135135135135,0.175659413725212,0.175660488979096,0.173746784036847,0.175659200956804,0.175631641477523,59
