"example_id","inp_file","design_block","dist_code","factor1","level1_code","factor2","level2_code","factor3","level3_code","factor4","level4_code","factor5","level5_code","K","G","h","theta_true","theta_CV","Nmin","Nmax","nsims","random.seed","od_mult","sigma","mean_nsamp","ln_sd","nb_size","N_range_label","p_lbound","p_ubound"
252,"faces_ex252.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
253,"faces_ex253.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
254,"faces_ex254.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
255,"faces_ex255.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
256,"faces_ex256.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
257,"faces_ex257.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
258,"faces_ex258.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
259,"faces_ex259.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
260,"faces_ex260.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
261,"faces_ex261.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
262,"faces_ex262.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
263,"faces_ex263.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
264,"faces_ex264.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
265,"faces_ex265.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
266,"faces_ex266.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
267,"faces_ex267.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
268,"faces_ex268.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
269,"faces_ex269.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
270,"faces_ex270.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1580235529,1,0.25,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
271,"faces_ex271.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
272,"faces_ex272.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
273,"faces_ex273.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
274,"faces_ex274.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
275,"faces_ex275.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
276,"faces_ex276.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
277,"faces_ex277.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
278,"faces_ex278.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
279,"faces_ex279.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
280,"faces_ex280.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
281,"faces_ex281.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
282,"faces_ex282.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
283,"faces_ex283.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
284,"faces_ex284.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
285,"faces_ex285.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
286,"faces_ex286.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
287,"faces_ex287.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
288,"faces_ex288.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
289,"faces_ex289.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
290,"faces_ex290.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
291,"faces_ex291.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
292,"faces_ex292.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
293,"faces_ex293.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
294,"faces_ex294.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
295,"faces_ex295.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
296,"faces_ex296.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
297,"faces_ex297.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1580235529,1,0.5,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
298,"faces_ex298.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
299,"faces_ex299.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
300,"faces_ex300.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
301,"faces_ex301.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
302,"faces_ex302.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
303,"faces_ex303.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
304,"faces_ex304.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
305,"faces_ex305.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
306,"faces_ex306.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
307,"faces_ex307.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
308,"faces_ex308.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
309,"faces_ex309.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
310,"faces_ex310.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
311,"faces_ex311.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
312,"faces_ex312.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
313,"faces_ex313.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
314,"faces_ex314.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
315,"faces_ex315.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
316,"faces_ex316.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
317,"faces_ex317.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
318,"faces_ex318.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
319,"faces_ex319.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
320,"faces_ex320.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
321,"faces_ex321.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
322,"faces_ex322.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
323,"faces_ex323.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
324,"faces_ex324.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
325,"faces_ex325.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
326,"faces_ex326.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
327,"faces_ex327.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
328,"faces_ex328.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
329,"faces_ex329.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
330,"faces_ex330.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
331,"faces_ex331.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
332,"faces_ex332.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
333,"faces_ex333.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
334,"faces_ex334.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
335,"faces_ex335.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
336,"faces_ex336.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
337,"faces_ex337.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
338,"faces_ex338.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
339,"faces_ex339.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
340,"faces_ex340.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
341,"faces_ex341.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
342,"faces_ex342.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
343,"faces_ex343.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
344,"faces_ex344.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
345,"faces_ex345.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
346,"faces_ex346.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
347,"faces_ex347.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
348,"faces_ex348.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
349,"faces_ex349.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
350,"faces_ex350.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
351,"faces_ex351.inp","Lognormal",2,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
352,"faces_ex352.inp","Lognormal",2,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1580235529,1,0.5,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
353,"faces_ex353.inp","Lognormal",2,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1580235529,1,0.5,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
354,"faces_ex354.inp","Lognormal",2,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1580235529,1,0.5,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
355,"faces_ex355.inp","Lognormal",2,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1580235529,1,0.5,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
356,"faces_ex356.inp","Lognormal",2,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1580235529,1,0.5,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
357,"faces_ex357.inp","Lognormal",2,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1580235529,1,0.5,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
